Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Evanilson,BOU,FWD,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,4,0,0,0,0,0,1,0,-6,9.6,0,0,1,1,0,0,0,3.05,26
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,3,14.6,5.3,0,2,1,0,0.04,0.04,0.41,26
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,4,20.6,8.3,2,3.1,1,0.01,0.05,0.06,1.29,26
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,0,0,3,12.6,6.8,8,2.7,1,0,0.06,0.06,2,26
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,6,12.2,3.3,5,2.1,1,0.04,0,0.04,2.33,26
Tielemans,AVL,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,22,26.6,30.4,4,6.1,1,0,0.37,0.37,2.3,26
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,12,6.2,39.2,44,8.9,1,0.31,0.22,0.53,1.07,26
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,1,1,1,0,0,0,0,0,0,0,3,51,66.2,37.7,42,14.6,1,0.21,0.37,0.58,0.63,26
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,79,0,0,0,2,0,0,0,0,0,0,0,6,5.2,12.5,7,2.5,1,0.01,0.07,0.08,1.29,26
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,71,0,2,1,0,0,0,0,0,0,0,1,35,50,53.3,10,11.3,1,0,0.5,0.5,0.45,26
Nketiah,CRY,FWD,Mi Bebito siu siu .3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,2,0,0,0,0,0,1,0,3,10,0,0,1,1,0,0.01,0.01,0.41,26
Konsa,AVL,DEF,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,0,0,12,20.8,1.6,0,2.2,1,0,0.01,0.01,2.3,26
Daka,LEI,FWD,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Evanilson,BOU,FWD,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Pickford,EVE,GKP,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,2,0,10,16.8,0,0,1.7,1,0,0,0,1.48,27
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,1,0,1,0,0,0,0,0,0,1,21,36.8,30.8,2,7,1,0,0.24,0.24,1.48,27
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,18,0,0,0,0,0,0,0,1,0,0,0,5,9.8,20.8,0,3.1,0,0,0.01,0.01,0.13,27
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,1,0,2,0,0,0,0,0,0,0,17,31.8,16.4,4,5.2,1,0,0.02,0.02,2.42,27
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,1,0,1,0,0,0,0,0,0,0,2,43,56,13,19,8.8,1,0.14,0.03,0.17,0.72,27
Tielemans,AVL,MID,Mi Bebito siu siu .3,True,90,0,0,0,4,0,0,0,0,0,0,0,9,15.2,12.2,21,4.8,1,0.07,0.02,0.09,4.31,27
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,13,10.6,50.3,15,7.6,1,0.04,0.07,0.11,0.4,27
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,1,1,0,0,0,0,0,0,0,0,22,30.2,46.2,44,12,1,0.15,0.32,0.47,0.23,27
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,23,0,0,0,0,0,0,0,0,0,0,0,5,3.4,14.7,7,2.5,0,0.04,0.04,0.08,0.15,27
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,17,18,35.7,11,6.5,1,0.14,0.34,0.48,1.37,27
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,13,0,0,0,0,0,0,0,0,0,0,0,4,0,0.3,2,0.2,0,0,0,0,0,27
Sels,NFO,GKP,Mi Bebito siu siu .3,False,90,0,0,1,0,0,0,0,0,0,1,0,22,11.8,0,0,1.2,1,0,0,0,0.99,27
Konsa,AVL,DEF,Mi Bebito siu siu .3,False,90,0,0,0,4,0,0,0,0,0,0,0,0,15.4,0.5,7,2.3,1,0.06,0,0.06,4.31,27
Nketiah,CRY,FWD,Mi Bebito siu siu .3,False,4,1,0,0,0,0,0,0,0,0,0,1,29,32,0,33,6.5,0,0.97,0,0.97,0.02,27
Daka,LEI,FWD,Mi Bebito siu siu .3,False,3,0,0,0,0,0,0,0,0,0,0,0,2,0,1.3,0,0,0,0,0,0,0.26,27
Pickford,EVE,GKP,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,2,0,9,21.8,0,0,2.2,1,0,0.01,0.01,0.77,28
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,7,16.8,0.6,2,1.9,1,0,0,0,0.77,28
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,1,0,0,0,0,23.6,11.6,2,3.7,1,0,0.05,0.05,1.54,28
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,1,0,2,0,0,0,0,0,0,0,23,35.4,15.8,19,7,1,0.02,0.07,0.09,1.53,28
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,24,13.2,14.5,6,3.4,1,0.02,0.05,0.07,0.1,28
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,0,0,7,4.8,26.6,32,6.3,1,0.64,0.09,0.73,1.52,28
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,2,0,0,1,0,0,0,0,0,0,3,51,78.2,74.6,67,22,1,1.96,0.23,2.19,0.36,28
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,88,0,1,0,1,0,0,0,0,0,0,0,24,24.4,20.5,5,5,1,0.15,0.06,0.21,0.71,28
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,13,15,42.8,2,6,1,0,0.08,0.08,1.33,28
Nketiah,CRY,FWD,Mi Bebito siu siu .3,True,71,0,0,1,0,0,0,0,0,0,0,0,5,9.8,15.4,62,8.7,1,0.63,0.28,0.91,1.16,28
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,70,1,0,0,1,0,0,0,0,0,0,2,38,41.6,11.8,55,10.8,1,0.88,0.02,0.9,0.7,28
Sels,NFO,GKP,Mi Bebito siu siu .3,False,90,0,0,1,0,0,0,0,0,0,3,1,27,16.8,10,0,2.7,1,0,0.01,0.01,0.86,28
Konsa,AVL,DEF,Mi Bebito siu siu .3,False,90,0,0,1,0,0,0,0,0,0,0,1,29,12,0.6,0,1.3,1,0,0,0,0.83,28
Tielemans,AVL,MID,Mi Bebito siu siu .3,False,90,0,0,1,0,0,0,0,0,0,0,0,23,39.8,27.8,21,8.9,1,0.15,0.15,0.3,0.83,28
Daka,LEI,FWD,Mi Bebito siu siu .3,False,83,0,0,0,1,0,0,0,0,0,0,0,5,0,4.3,0,0.3,1,0,0.01,0.01,1.71,28
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,1,0,2,7,0,0,0.7,1,0,0,0,0.42,29
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,15,21.6,36.5,4,6.2,1,0,0.13,0.13,0.83,29
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,1,31,28,9.2,6,4.3,1,0,0.15,0.15,0.95,29
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,1,0,2,0,0,0,0,0,0,0,21,25.4,22.3,23,7.1,1,0.02,0.05,0.07,0.83,29
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,0,0,8,20.6,2,0,2.3,1,0,0.01,0.01,0.71,29
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,9,0,7.2,16,2.2,1,0.22,0.06,0.28,0.36,29
Lewis-Potter,BRE,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,14,20.2,1.6,4,2.6,1,0,0.04,0.04,1.67,29
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,62,0,0,1,0,0,0,0,0,0,0,0,5,6,10.5,7,2.4,1,0.12,0.02,0.14,0.26,29
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,84,0,0,0,1,0,0,0,0,0,0,0,9,8,7.2,7,2.2,1,0.07,0.05,0.12,1.6,29
Daka,LEI,FWD,Mi Bebito siu siu .3,True,63,0,0,0,1,0,0,0,0,0,0,0,4,3,3.9,17,2.4,1,0.28,0,0.28,0.57,29
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,6,9.4,34.4,58,10.2,1,0.43,0.1,0.53,0.83,29
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,5,0,17,40.4,0,0,4,1,0,0,0,0.83,29
Konsa,AVL,DEF,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
M.Salah,LIV,MID,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Nketiah,CRY,FWD,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,5,1,31,38.8,0,0,3.9,1,0,0,0,1.63,30
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,13,23,29.6,2,5.5,1,0,0.16,0.16,2.38,30
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,29,16.2,0.4,17,3.4,1,0.07,0,0.07,0.9,30
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,11,23,22.1,5,5,1,0.02,0.06,0.08,1.17,30
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,22,16.6,1.8,2,2,1,0,0.01,0.01,0.79,30
Trossard,ARS,MID,Mi Bebito siu siu .3,True,13,0,0,0,1,0,0,0,0,0,0,0,3,2,0.3,2,0.4,0,0,0,0,0.75,30
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,1,7.6,9.3,47,6.4,1,0.07,0.1,0.17,0.67,30
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,23,0,0,0,1,0,0,0,0,0,0,0,9,4.4,11.1,2,1.8,0,0,0.55,0.55,1.14,30
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,31,0,0,0,1,0,0,0,0,0,0,0,6,7.8,39.6,10,5.7,0,0.09,0.07,0.16,0.35,30
Nketiah,CRY,FWD,Mi Bebito siu siu .3,True,31,0,0,0,0,0,0,0,0,0,0,0,-1,2.2,1.8,25,2.9,0,0.16,0,0.16,0.01,30
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,90,1,0,0,2,0,0,0,0,0,0,2,34,34.2,3.3,43,8.1,1,0.72,0.01,0.73,1.17,30
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,3,0,12,19.6,0,0,2,1,0,0,0,1.47,30
Lewis-Potter,BRE,MID,Mi Bebito siu siu .3,False,90,0,0,0,2,0,0,0,1,0,0,0,1,5.6,2.3,0,0.8,1,0,0.06,0.06,1.29,30
Daka,LEI,FWD,Mi Bebito siu siu .3,False,79,0,0,0,2,0,0,0,0,0,0,0,5,3.2,3,2,0.8,1,0,0,0,2.13,30
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,0,0,15,28.2,0.3,2,3.1,1,0,0,0,1.47,30
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,6,0,13,47.2,0,0,4.7,1,0,0,0,3.03,31
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,14,27.4,25.3,2,5.5,1,0,0.18,0.18,1.5,31
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,45,0,0,0,1,0,0,0,0,0,0,0,2,5,0.3,0,0.5,0,0,0,0,1.04,31
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,2,16,2.3,2,2,1,0,0.01,0.01,0.69,31
Lewis-Potter,BRE,MID,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,22,27.6,20,19,6.7,1,0.07,0.46,0.53,1.23,31
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,0,0,3,0,0,0,0,0,0,0,2,6.8,30.7,8,4.6,1,0.44,0.1,0.54,0.74,31
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,1,0,0,1,0,0,0,0,0,0,2,28,33,4.3,64,10.1,1,0.32,0.02,0.34,1.09,31
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,82,0,0,1,0,0,0,0,0,0,0,0,3,10.4,15.7,9,3.5,1,0.14,0.26,0.4,1.03,31
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,81,1,1,0,2,0,0,0,0,0,0,3,43,64.4,16.7,43,12.4,1,0.17,0.08,0.25,1.37,31
Nketiah,CRY,FWD,Mi Bebito siu siu .3,True,9,0,0,0,0,0,0,0,0,1,0,0,-9,0,0,0,0,0,0,0,0,0.02,31
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,89,2,0,0,2,0,0,0,0,0,0,3,57,66,12.2,70,14.8,1,1.72,0.01,1.73,0.69,31
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,3,0,9,23.8,0,0,2.4,1,0,0.02,0.02,1.79,31
Colwill,CHE,DEF,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Daka,LEI,FWD,Mi Bebito siu siu .3,False,45,0,0,0,3,0,0,0,0,0,0,0,2,0.4,1.3,2,0.4,1,0,0,0,2.78,31
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,4,0,12,35,0,0,3.5,1,0,0,0,1.36,32
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,0,0,2,7.6,13.5,10,3.1,1,0,0.04,0.04,1.46,32
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,1,31,20.8,23,6,5,1,0.15,0.05,0.2,0.31,32
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,24,17.6,9.1,2,2.9,1,0,0.04,0.04,1.07,32
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,3,17,27.9,29,7.4,1,0.31,0.08,0.39,1.07,32
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,28,15.2,12.5,0,2.8,1,0,0.1,0.1,0.52,32
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,13,5.8,16.8,21,4.4,1,0.14,0.1,0.24,0.24,32
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,84,0,1,1,0,0,0,0,0,0,0,0,20,19.6,37.1,16,7.3,1,0.09,0.28,0.37,1.38,32
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,19,16.2,23.3,13,5.3,1,0.16,0.26,0.42,1.46,32
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,79,0,0,0,1,0,0,0,0,0,0,0,9,7.4,4.7,6,1.8,1,0.02,0.02,0.04,0.72,32
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,2,4.8,2.9,20,2.8,1,0.53,0.01,0.54,1.07,32
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,1,0,0,0,0,0,0,5,2,30,44.4,0,0,4.4,1,0,0,0,0.52,32
Lewis-Potter,BRE,MID,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,0,0,11,8,4.5,0,1.3,1,0,0,0,0.96,32
Daka,LEI,FWD,Mi Bebito siu siu .3,False,29,0,0,0,0,0,0,0,0,0,0,0,2,4.4,0.3,44,4.9,0,0.47,0,0.47,0.21,32
Nketiah,CRY,FWD,Mi Bebito siu siu .3,False,34,0,0,0,1,0,0,0,0,0,0,0,5,1.2,4.9,23,2.9,0,0.23,0.01,0.24,0.17,32
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,4,0,8,25,0,0,2.5,1,0,0,0,2.14,33
Robinson,FUL,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,5,15.4,1.8,4,2.1,1,0,0.01,0.01,0.9,33
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,180,0,0,0,3,0,0,0,0,0,0,0,14,13.2,0.4,5,1.9,2,0.07,0.01,0.08,2.33,33
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,2,30,19,45.2,4,6.8,1,0,0.07,0.07,0.37,33
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,1,0,0,0,5,10.8,0.3,16,2.7,1,0.29,0,0.29,0.25,33
Kovačić,MCI,MID,Mi Bebito siu siu .3,True,102,1,0,0,1,0,0,0,0,0,0,0,43,53,10.7,31,9.5,1,0.1,0.07,0.17,1.8,33
Trossard,ARS,MID,Mi Bebito siu siu .3,True,173,3,0,1,2,0,0,0,0,0,0,4,74,97.4,18.7,92,20.8,2,1.02,0.28,1.3,1.88,33
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,-6,2.8,23.1,61,8.7,1,1.09,0.06,1.15,0.27,33
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,83,1,0,0,1,0,0,0,0,0,0,1,29,34.8,3.1,21,5.9,1,0.04,0.01,0.05,0.8,33
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,86,0,0,0,2,0,0,0,0,0,0,0,9,3.8,7.3,8,1.9,1,0,0.23,0.23,1.36,33
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,9,12.2,12.8,33,5.8,1,0.2,0.03,0.23,0.37,33
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,2,0,0,0,1,0,4,0,9,29.6,0,0,3,1,0,0.01,0.01,2.04,33
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,False,90,0,0,0,2,0,0,0,0,0,0,0,7,18.2,20.3,7,4.6,1,0.04,0.05,0.09,2.04,33
Daka,LEI,FWD,Mi Bebito siu siu .3,False,28,0,0,0,1,0,0,0,0,0,0,0,7,5,11.4,4,2,0,0,0.01,0.01,0.96,33
Nketiah,CRY,FWD,Mi Bebito siu siu .3,False,94,0,0,0,2,0,0,0,0,0,0,0,5,1.6,1.2,21,2.4,1,0.77,0,0.77,1.17,33
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,1,0,3,11,0,0,1.1,1,0,0,0,1.65,34
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,28,20.2,0.6,4,2.5,1,0,0.01,0.01,0.44,34
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,12,12.6,27.3,0,4,1,0,0.12,0.12,2.52,34
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,12,12,20.2,4,3.6,1,0,0.13,0.13,0.88,34
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,1,0,0,1,0,0,0,0,0,0,1,33,43.6,58.4,44,14.6,1,0.21,0.33,0.54,0.46,34
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,83,0,0,1,0,0,0,0,0,0,0,0,16,8.6,37.1,1,4.7,1,0.02,0.32,0.34,0.71,34
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,85,0,1,0,1,0,0,0,0,0,0,0,17,19,26.3,10,5.5,1,0.22,0.21,0.43,0.63,34
Gravenberch,LIV,MID,Mi Bebito siu siu .3,True,90,0,1,0,1,0,0,0,0,0,0,0,22,28.4,17,7,5.2,1,0.02,0.02,0.04,0.46,34
Hirst,IPS,FWD,Mi Bebito siu siu .3,True,19,0,0,0,1,0,0,0,0,0,0,0,2,2.6,2,0,0.5,0,0,0,0,0.25,34
Daka,LEI,FWD,Mi Bebito siu siu .3,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,69,0,1,0,1,0,0,0,0,1,0,0,2,9,13.3,2,2.4,1,0,0.17,0.17,1.04,34
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,6,0,19,41.8,0,0,4.2,1,0,0,0,0.88,34
Konsa,AVL,DEF,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Trossard,ARS,MID,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Robinson,FUL,DEF,Mi Bebito siu siu .3,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Pickford,EVE,GKP,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,3,0,8,21.4,0,0,2.1,1,0,0,0,0.85,35
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,0,0,0,0,27,17.4,0.9,0,1.8,1,0,0.01,0.01,0.85,35
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,1,0,0,0,3,8.2,3.7,8,2,1,0,0.08,0.08,0.85,35
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,10,8.2,20.9,2,3.1,1,0,0.13,0.13,1.42,35
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,14,16,0.3,0,1.6,1,0,0,0,1.05,35
Martinelli,ARS,MID,Mi Bebito siu siu .3,True,85,0,0,0,2,0,0,0,0,0,0,0,18,12.8,42.3,29,8.4,1,0.08,0.37,0.45,0.97,35
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,0,0,3,0,0,0,0,0,0,0,9,5.8,28.4,16,5,1,0.09,0.31,0.4,3.13,35
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,75,0,0,0,1,0,0,0,0,0,0,0,20,16,39.4,21,7.6,1,0.08,0.19,0.27,0.46,35
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,80,0,1,0,1,0,0,0,0,0,0,0,24,15.4,26.7,4,4.6,1,0,0.29,0.29,1.3,35
Trossard,ARS,MID,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,8,8.2,16,32,5.6,1,0.15,0.18,0.33,0.97,35
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,86,1,0,0,1,0,0,0,1,0,0,1,27,30.4,1.9,42,7.4,1,0.59,0.01,0.6,1.3,35
Sels,NFO,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,1,0,2,0,0,13,0,0,1.3,1,0,0.01,0.01,2.56,35
Daka,LEI,FWD,Mi Bebito siu siu .3,False,5,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0.4,0,0,0,0,0.03,35
Hirst,IPS,FWD,Mi Bebito siu siu .3,False,22,1,0,0,0,0,0,0,1,0,0,1,27,35.2,10.8,35,8.1,0,0.28,0.12,0.4,0.05,35
Robinson,FUL,DEF,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,0,0,15,37.6,27.2,4,6.9,1,0,0.26,0.26,0.96,35
Sels,NFO,GKP,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,4,0,8,28.2,0,0,2.8,1,0,0,0,1.07,36
Konsa,AVL,DEF,Mi Bebito siu siu .3,True,90,0,0,1,0,0,0,0,1,0,0,0,21,9.8,0.2,0,1,1,0,0,0,0.8,36
Mykolenko,EVE,DEF,Mi Bebito siu siu .3,True,90,1,0,0,1,0,0,0,0,0,0,0,17,40.6,1.2,7,4.9,1,0.03,0.01,0.04,0.79,36
Kerkez,BOU,DEF,Mi Bebito siu siu .3,True,87,0,0,0,1,0,0,0,0,0,0,0,11,13.4,22.8,11,4.7,1,0.03,0.03,0.06,0.98,36
Colwill,CHE,DEF,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,1,0,0,0,4,19.8,1,0,2.1,1,0,0,0,1.57,36
Kovačić,MCI,MID,Mi Bebito siu siu .3,True,83,0,0,1,0,0,0,0,0,0,0,0,17,13.8,30.4,8,5.2,1,0.11,0.11,0.22,0.1,36
M.Salah,LIV,MID,Mi Bebito siu siu .3,True,90,0,0,0,2,0,0,0,0,0,0,0,7,4,30.4,20,5.4,1,0,0.39,0.39,2.31,36
Iwobi,FUL,MID,Mi Bebito siu siu .3,True,90,0,0,0,3,0,0,0,0,0,0,0,19,21.4,48.3,20,9,1,0.09,0.19,0.28,1.12,36
Damsgaard,BRE,MID,Mi Bebito siu siu .3,True,84,0,0,1,0,0,0,0,0,0,0,0,10,7.6,23.3,8,3.9,1,0.12,0.05,0.17,0.4,36
Trossard,ARS,MID,Mi Bebito siu siu .3,True,77,0,1,0,2,0,0,0,0,0,0,2,31,27,29.8,25,8.2,1,0.3,0.37,0.67,2.19,36
Evanilson,BOU,FWD,Mi Bebito siu siu .3,True,90,0,0,0,1,0,0,0,0,0,0,0,10,4.2,2.8,40,4.7,1,0.12,0.01,0.13,0.98,36
Pickford,EVE,GKP,Mi Bebito siu siu .3,False,90,0,0,0,1,0,0,0,0,0,5,0,14,33.2,0,0,3.3,1,0,0,0,0.79,36
