Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Mitoma,BHA,MID,Los manolotos,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
El Khannouss,LEI,MID,Los manolotos,True,83,0,1,1,0,0,0,0,0,0,0,0,20,23.6,64.9,26,11.5,1,0.28,0.11,0.39,0.5,35
Kudus,WHU,MID,Los manolotos,True,90,0,0,0,1,0,0,0,1,0,0,0,13,13.4,33.4,6,5.3,1,0.04,0.11,0.15,0.77,35
Garnacho,MUN,MID,Los manolotos,True,90,1,1,0,4,0,0,0,1,0,0,3,43,61.6,60.3,22,14.4,1,0.15,0.39,0.54,2.8,35
Wilson,NEW,FWD,Los manolotos,True,16,0,0,0,0,0,0,0,0,0,0,0,3,2,0,17,1.9,0,0.03,0,0.03,0.52,35
Richarlison,TOT,FWD,Los manolotos,True,67,0,0,0,1,0,0,0,0,0,0,0,3,0,0.3,10,0.6,1,0.14,0,0.14,0.47,35
Neto,ARS,GKP,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Pedro Porro,TOT,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Luis Díaz,LIV,MID,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
João Pedro,BHA,FWD,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Raya,ARS,GKP,Los manolotos,True,90,0,0,0,2,0,0,0,0,0,3,0,7,25.8,0,0,2.6,1,0,0,0,2.56,36
Pedro Porro,TOT,DEF,Los manolotos,True,57,0,0,0,2,0,0,0,0,0,0,0,3,8.4,29,8,4.5,1,0.08,0.38,0.46,2.51,36
Muñoz,CRY,DEF,Los manolotos,True,90,0,1,1,0,0,0,0,0,0,0,2,39,35,35.8,31,10.2,1,0.2,0.24,0.44,0.68,36
Lewis,MCI,DEF,Los manolotos,True,75,0,0,1,0,0,0,0,0,0,0,0,22,4.8,11.4,8,2.4,1,0,0.06,0.06,0.1,36
Bassey,FUL,DEF,Los manolotos,True,90,0,0,0,3,0,0,0,0,0,0,0,5,21.8,3.3,0,2.5,1,0,0.02,0.02,1.12,36
Luis Díaz,LIV,MID,Los manolotos,True,78,1,0,0,2,0,0,0,0,0,0,1,29,41.8,11,56,10.9,1,1.28,0.04,1.32,2.21,36
Mitoma,BHA,MID,Los manolotos,True,10,0,0,0,0,0,0,0,0,0,0,0,4,3.8,3.3,4,1.1,0,0,0,0,0.08,36
Gordon,NEW,MID,Los manolotos,True,64,0,0,1,0,0,0,0,0,0,0,0,7,0,2.9,6,0.8,1,0,0.02,0.02,0.55,36
Kudus,WHU,MID,Los manolotos,True,72,0,1,1,0,0,0,0,0,0,0,0,11,11.6,14.2,16,4.2,1,0.13,0.02,0.15,0.73,36
Garnacho,MUN,MID,Los manolotos,True,31,0,0,0,0,0,0,0,0,0,0,0,2,6.2,29.8,15,5.1,0,0.12,0.03,0.15,0.29,36
Wilson,NEW,FWD,Los manolotos,True,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0.1,0,0,0,0,0,36
Neto,ARS,GKP,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Dunk,BHA,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Richarlison,TOT,FWD,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
João Pedro,BHA,FWD,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Raya,ARS,GKP,Los manolotos,True,90,0,0,1,0,0,0,0,1,0,5,1,28,31,10,0,4.1,1,0,0.01,0.01,1.86,37
Bassey,FUL,DEF,Los manolotos,True,90,0,0,0,2,0,0,0,0,0,0,0,10,16.6,0.7,0,1.7,1,0,0,0,2.87,37
Muñoz,CRY,DEF,Los manolotos,True,90,0,0,0,2,0,0,0,0,0,0,0,0,14.2,22.5,14,5.1,1,0.05,0.05,0.1,1.52,37
Lewis,MCI,DEF,Los manolotos,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Luis Díaz,LIV,MID,Los manolotos,True,27,0,0,0,2,0,0,0,0,0,0,0,1,0.4,1.3,12,1.4,0,0.02,0.04,0.06,1.19,37
J.Ayew,LEI,MID,Los manolotos,True,63,0,0,1,0,0,0,0,0,0,0,0,14,8.2,11.4,5,2.5,1,0.13,0.01,0.14,0.98,37
Gordon,NEW,MID,Los manolotos,True,90,0,0,0,1,0,0,0,0,0,0,0,6,2.2,16.5,6,2.5,1,0,0.15,0.15,0.64,37
Kudus,WHU,MID,Los manolotos,True,78,0,0,0,2,0,0,0,0,0,0,0,6,8,24.5,16,4.9,1,0.15,0.1,0.25,1.88,37
Garnacho,MUN,MID,Los manolotos,True,20,0,0,0,1,0,0,0,0,0,0,0,4,2.2,0.3,2,0.5,0,0,0.02,0.02,0.26,37
Richarlison,TOT,FWD,Los manolotos,True,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.06,37
Wilson,NEW,FWD,Los manolotos,True,63,0,0,0,1,0,0,0,0,0,0,0,2,2.2,22.6,8,3.3,1,0,0.03,0.03,0.57,37
Neto,ARS,GKP,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Pedro Porro,TOT,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
João Pedro,BHA,FWD,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Dunk,BHA,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Raya,ARS,GKP,Los manolotos,True,90,0,0,0,1,0,0,0,0,0,1,0,6,10,0,0,1,1,0,0,0,0.63,38
Pedro Porro,TOT,DEF,Los manolotos,True,90,0,0,0,4,0,0,0,1,0,0,0,-3,10.8,10.6,0,2.1,1,0,0.06,0.06,2.27,38
Muñoz,CRY,DEF,Los manolotos,True,90,0,0,0,1,0,0,0,0,0,0,0,1,17,0.8,2,2,1,0,0.01,0.01,2.17,38
Davis,IPS,DEF,Los manolotos,True,90,0,0,0,3,0,0,0,0,0,0,0,-2,11,37.2,6,5.4,1,0,0.12,0.12,1.01,38
Luis Díaz,LIV,MID,Los manolotos,True,68,0,0,0,1,0,0,0,0,0,0,0,11,11,13,25,4.9,1,0.73,0.04,0.77,1.44,38
Merino,ARS,MID,Los manolotos,True,90,0,0,0,1,0,0,0,0,0,0,0,5,5.2,10.8,18,3.4,1,0.24,0.01,0.25,0.63,38
Gordon,NEW,MID,Los manolotos,True,45,0,0,0,0,0,0,0,0,0,0,0,5,0,1.9,1,0.2,1,0.02,0.02,0.04,0.24,38
Kudus,WHU,MID,Los manolotos,True,17,1,0,0,0,0,0,0,0,0,0,1,27,36.4,1,17,5.4,0,0.08,0.01,0.09,0.32,38
Minteh,BHA,MID,Los manolotos,True,90,0,0,0,1,0,0,0,0,0,0,0,11,14.4,34.2,40,8.9,1,0.12,0.32,0.44,1.95,38
Richarlison,TOT,FWD,Los manolotos,True,24,0,0,0,2,0,0,0,0,0,0,0,0,1,0.1,0,0.1,0,0,0,0,0.95,38
Wilson,NEW,FWD,Los manolotos,True,20,0,0,0,0,0,0,0,0,0,0,0,3,0.4,0.4,0,0.1,0,0,0.01,0.01,0.43,38
Neto,ARS,GKP,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Bassey,FUL,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
João Pedro,BHA,FWD,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Dunk,BHA,DEF,Los manolotos,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
