Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Khusanov,MCI,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Palmer,IPS,GKP,Los Santiagueños ⭐️,True,90,0,0,0,3,0,0,0,0,0,2,0,3,12.6,0,0,1.3,1,0,0,0,2.85,34
Estupiñan,BHA,DEF,Los Santiagueños ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,7,14,5,19,3.8,1,0.19,0.04,0.23,1.27,34
S.Bueno,WOL,DEF,Los Santiagueños ⭐️,True,6,0,0,0,0,0,0,0,0,0,0,0,5,7.6,0.3,0,0.8,0,0,0,0,0.05,34
Smith,BOU,DEF,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,1,0,0,0,4,19.2,22.6,0,4.2,1,0,0.14,0.14,2.52,34
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,True,90,0,0,0,3,0,0,0,0,0,0,0,6,15.8,24.2,21,6.1,1,0.14,0.06,0.2,1.31,34
Sessegnon,FUL,DEF,Los Santiagueños ⭐️,True,90,1,0,0,1,0,0,0,0,0,0,3,30,63.2,50.3,36,15,1,0.34,0.21,0.55,0.63,34
Barnes,NEW,MID,Los Santiagueños ⭐️,True,76,0,0,1,0,0,0,0,0,0,0,0,15,5.4,37.8,32,7.5,1,0.14,0.21,0.35,0.1,34
Neto,CHE,MID,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,11,11.8,21,2,3.5,1,0,0.05,0.05,0.44,34
Kulusevski,TOT,MID,Los Santiagueños ⭐️,True,45,0,0,0,2,0,0,0,0,0,0,0,3,9.2,0.3,4,1.4,0,0.02,0,0.02,1.14,34
Solanke,TOT,FWD,Los Santiagueños ⭐️,True,67,1,0,0,4,0,0,0,0,0,0,0,28,33,0.5,43,7.7,1,0.26,0,0.26,1.88,34
Cunha,WOL,FWD,Los Santiagueños ⭐️,True,88,1,2,1,0,0,0,0,0,0,0,3,76,85.8,61.3,67,21.4,1,0.56,0.21,0.77,1.1,34
Ortega Moreno,MCI,GKP,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
I.Sarr,CRY,MID,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Ødegaard,ARS,MID,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Marmoush,MCI,FWD,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Ederson M.,MCI,GKP,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,23,5.8,0,0,0.6,1,0,0,0,0.4,35
Digne,AVL,DEF,Los Santiagueños ⭐️,True,19,0,0,0,0,0,0,0,0,0,0,0,5,7.8,0.5,0,0.8,0,0,0,0,0.15,35
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,True,90,0,1,0,1,0,0,0,0,0,0,2,23,30.4,16.8,11,5.8,1,0.04,0.07,0.11,0.77,35
Sessegnon,FUL,DEF,Los Santiagueños ⭐️,True,56,0,0,0,1,0,0,0,1,0,0,0,-7,3.8,12.1,6,2.2,1,0,0.08,0.08,0.21,35
Ødegaard,ARS,MID,Los Santiagueños ⭐️,True,90,0,1,0,2,0,0,0,0,0,0,3,30,22.4,19.3,7,4.9,1,0.12,0.18,0.3,0.97,35
Barnes,NEW,MID,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,11,11.6,23.7,48,8.3,1,0.26,0.22,0.48,0.69,35
I.Sarr,CRY,MID,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,11,18.8,30.7,31,8.1,1,0.6,0.41,1.01,0.71,35
Kulusevski,TOT,MID,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,5,9.8,15.8,8,3.4,1,0,0.06,0.06,0.84,35
Neto,CHE,MID,Los Santiagueños ⭐️,True,90,0,1,0,1,0,0,0,0,0,0,0,19,22.6,26.8,17,6.6,1,0.18,0.41,0.59,1.05,35
Cunha,WOL,FWD,Los Santiagueños ⭐️,True,84,0,0,0,1,0,0,0,0,0,0,0,1,0,8.6,13,1.8,1,0.08,0.1,0.18,0.71,35
Marmoush,MCI,FWD,Los Santiagueños ⭐️,True,82,0,0,1,0,0,0,0,0,0,0,0,4,0,2.3,12,1.2,1,0.12,0.03,0.15,0.4,35
Ortega Moreno,MCI,GKP,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Solanke,TOT,FWD,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Estupiñan,BHA,DEF,Los Santiagueños ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,11,16,3.2,6,2.5,1,0.14,0.02,0.16,1.87,35
Smith,BOU,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Ederson M.,MCI,GKP,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,19,2,0,0,0.2,1,0,0,0,0.1,36
Digne,AVL,DEF,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,1,27,16,15.2,0,3.1,1,0,0.13,0.13,0.8,36
Akanji,MCI,DEF,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,26,17.2,12.2,33,6.2,1,0.46,0.18,0.64,0.1,36
Sessegnon,FUL,DEF,Los Santiagueños ⭐️,True,82,0,0,0,3,0,0,0,0,0,0,0,-1,28,3.5,23,5.5,1,0.04,0.03,0.07,1.03,36
Ødegaard,ARS,MID,Los Santiagueños ⭐️,True,90,0,1,0,2,0,0,0,0,0,0,0,26,11.8,39.5,23,7.4,1,0.16,0.16,0.32,2.56,36
Barnes,NEW,MID,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,6,12.2,29.7,48,9,1,0.37,0.14,0.51,0.69,36
Neto,CHE,MID,Los Santiagueños ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,16,6.6,9.3,14,3,1,0.2,0.06,0.26,1.57,36
Kulusevski,TOT,MID,Los Santiagueños ⭐️,True,18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0.3,1,0.04,0,0.04,0.18,36
I.Sarr,CRY,MID,Los Santiagueños ⭐️,True,77,0,1,1,0,0,0,0,0,0,0,0,18,17.2,34.1,23,7.4,1,0.63,0.33,0.96,0.58,36
Cunha,WOL,FWD,Los Santiagueños ⭐️,True,58,0,0,0,1,0,0,0,1,0,0,0,2,0,28.6,16,4.4,1,0.11,0.16,0.27,0.91,36
Marmoush,MCI,FWD,Los Santiagueños ⭐️,True,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,1.5,0,0.13,0,0.13,0,36
Ortega Moreno,MCI,GKP,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Solanke,TOT,FWD,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,False,90,0,1,1,0,0,0,0,0,0,0,3,36,33.4,23.8,6,6.3,1,0,0.22,0.22,2.28,36
Estupiñan,BHA,DEF,Los Santiagueños ⭐️,False,90,0,0,1,0,0,0,0,0,0,0,1,28,25.6,3.7,2,3.1,1,0,0.02,0.02,0.91,36
Ederson M.,MCI,GKP,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,1,0,1,0,5,10,0,0,1,1,0,0,0,1.06,37
Sessegnon,FUL,DEF,Los Santiagueños ⭐️,True,10,0,0,0,0,0,0,0,0,0,0,0,4,3.2,0.3,0,0.4,0,0,0,0,0.14,37
Akanji,MCI,DEF,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,11,11.4,2,2,1.5,1,0,0.01,0.01,1.06,37
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,8,25,5.3,2,3.2,1,0,0.02,0.02,1.96,37
Ødegaard,ARS,MID,Los Santiagueños ⭐️,True,90,0,1,1,0,0,0,0,0,0,0,0,21,24.6,46.1,9,8,1,0.03,0.04,0.07,1.64,37
Barnes,NEW,MID,Los Santiagueños ⭐️,True,75,0,0,0,1,0,0,0,0,0,0,0,4,4.4,1.5,13,1.9,1,0.21,0.03,0.24,0.59,37
I.Sarr,CRY,MID,Los Santiagueños ⭐️,True,62,0,1,0,2,0,0,0,0,0,0,0,18,22.8,14.3,40,7.7,1,0.33,0.33,0.66,1.18,37
Neto,CHE,MID,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,5,5.8,18.5,19,4.3,1,0.02,0.05,0.07,0.29,37
Martinelli,ARS,MID,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,3,4.6,2.1,18,2.5,1,0.12,0.05,0.17,1.86,37
Cunha,WOL,FWD,Los Santiagueños ⭐️,True,23,0,0,0,1,0,0,0,0,0,0,0,8,7.4,25.3,21,5.4,0,0.21,0.03,0.24,0.56,37
Marmoush,MCI,FWD,Los Santiagueños ⭐️,True,90,1,0,1,0,0,0,0,0,0,0,2,38,33.2,15.4,14,6.3,1,0.12,0.24,0.36,0.78,37
Ortega Moreno,MCI,GKP,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Digne,AVL,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Solanke,TOT,FWD,Los Santiagueños ⭐️,False,16,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.4,0,0.2,0,0,0,0,0.1,37
Estupiñan,BHA,DEF,Los Santiagueños ⭐️,False,90,0,0,0,2,0,0,0,0,0,0,0,14,36.6,24,24,8.5,1,0.11,0.19,0.3,2.24,37
Ederson M.,MCI,GKP,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,3,0,26,27,0,0,2.7,1,0,0,0,1.74,38
Sessegnon,FUL,DEF,Los Santiagueños ⭐️,True,16,0,0,0,0,0,0,0,0,0,0,0,10,9.8,29.1,6,4.5,0,0,0.28,0.28,0.03,38
Akanji,MCI,DEF,Los Santiagueños ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,26,9.6,1.7,9,2,1,0.41,0.01,0.42,1.74,38
Wan-Bissaka,WHU,DEF,Los Santiagueños ⭐️,True,90,0,1,0,1,0,0,0,0,0,0,0,23,33,20.6,0,5.4,1,0,0.04,0.04,0.79,38
Ødegaard,ARS,MID,Los Santiagueños ⭐️,True,15,1,0,0,0,0,0,0,0,0,0,1,26,35.2,3.2,9,4.7,0,0.06,0.03,0.09,0,38
Barnes,NEW,MID,Los Santiagueños ⭐️,True,87,0,0,0,1,0,0,0,0,0,0,0,6,2,12.3,19,3.3,1,0.08,0.02,0.1,0.66,38
Neto,CHE,MID,Los Santiagueños ⭐️,True,77,0,1,1,0,0,0,0,0,0,0,0,10,14.6,13.4,10,3.8,1,0.33,0.01,0.34,0.74,38
Martinelli,ARS,MID,Los Santiagueños ⭐️,True,70,0,0,0,1,0,0,0,0,0,0,0,11,19,42.8,48,11,1,0.74,0.23,0.97,0.63,38
Solanke,TOT,FWD,Los Santiagueños ⭐️,True,65,1,0,0,2,0,0,0,0,0,0,1,32,45.2,0.3,17,6.3,1,0.79,0,0.79,1.32,38
Cunha,WOL,FWD,Los Santiagueños ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,8,14,16.7,61,9.2,1,0.38,0.08,0.46,1.43,38
Marmoush,MCI,FWD,Los Santiagueños ⭐️,True,81,0,0,1,0,0,0,0,0,0,0,0,11,2.4,12.8,26,4.1,1,0.35,0.02,0.37,1.29,38
Ortega Moreno,MCI,GKP,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Digne,AVL,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
I.Sarr,CRY,MID,Los Santiagueños ⭐️,False,90,1,0,0,1,0,0,0,0,0,0,2,27,44,10.9,34,8.9,1,0.68,0.1,0.78,2.17,38
Estupiñan,BHA,DEF,Los Santiagueños ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
