Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Digne,AVL,DEF,Jagger Athletic,True,122,0,1,0,2,0,0,0,0,0,0,0,24,31.4,29.9,1,6,2,0.03,0.1,0.13,2.69,25
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,12,35.4,0.1,0,3.6,1,0,0,0,1.72,25
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,0,3,0,0,0,0,0,0,0,12,0.4,5.5,13,1.9,1,0.16,0.18,0.34,1.42,25
Mac Allister,LIV,MID,Jagger Athletic,True,170,0,0,0,3,0,0,0,0,0,0,0,40,39.6,26.4,6,7.2,2,0.06,0.16,0.22,2.17,25
Savinho,MCI,MID,Jagger Athletic,True,90,0,1,1,0,0,0,0,0,0,0,0,25,29.2,15.6,34,7.9,1,0.45,0.13,0.58,0.48,25
Szoboszlai,LIV,MID,Jagger Athletic,True,180,0,0,0,3,0,0,0,0,0,0,0,24,17.4,39.6,45,10.2,2,0.25,0.55,0.8,2.23,25
Souček,WHU,MID,Jagger Athletic,True,45,0,0,0,1,0,0,0,1,0,0,0,1,4.8,1.7,7,1.4,1,0.12,0.02,0.14,1.46,25
Zirkzee,MUN,FWD,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,2,4,22.4,7,3.3,1,0.37,0.16,0.53,2.23,25
Olsen,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Martinez,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
N.Jackson,CHE,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Richarlison,TOT,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,5,0,17,31.8,0,0,3.2,1,0,0,0,2.3,26
Robertson,LIV,DEF,Jagger Athletic,True,73,0,0,1,0,0,0,0,0,0,0,0,18,10.8,12.1,6,2.9,1,0.15,0,0.15,0.42,26
De Ligt,MUN,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,10,29,1.8,2,3.3,1,0,0.01,0.01,1.91,26
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,1,6.8,0.2,2,0.9,1,0,0,0,0.41,26
Burn,NEW,DEF,Jagger Athletic,True,90,0,0,0,3,0,0,0,0,0,0,0,4,25.8,0.8,2,2.9,1,0,0,0,2.18,26
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,13,15.4,29.9,14,5.9,1,0.43,0.27,0.7,2.33,26
Mac Allister,LIV,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,8,16.6,20,0,3.7,1,0,0.05,0.05,0.63,26
Savinho,MCI,MID,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,14,10.8,46.3,23,8,1,0.04,0.08,0.12,0.71,26
Szoboszlai,LIV,MID,Jagger Athletic,True,90,1,1,1,0,0,0,0,0,0,0,2,34,54.4,11.7,28,9.4,1,0.26,0.14,0.4,0.63,26
Souček,WHU,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,5,8.6,1.2,10,2,1,0.12,0,0.12,1.22,26
Zirkzee,MUN,FWD,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,-4,0,12.1,15,2.5,1,0.16,0.02,0.18,1.91,26
Olsen,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Digne,AVL,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Richarlison,TOT,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
N.Jackson,CHE,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Martinez,AVL,GKP,Jagger Athletic,True,45,0,0,0,1,0,0,0,0,0,2,0,4,16.2,0,0,1.6,1,0,0,0,2.19,27
Burn,NEW,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,9,14,10.8,0,2.5,1,0,0,0,1.7,27
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,25,21.4,5,2,2.8,1,0,0.03,0.03,0.99,27
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,13,27.2,12.3,7,4.7,1,0.01,0.01,0.02,1.48,27
Digne,AVL,DEF,Jagger Athletic,True,77,0,0,0,3,0,0,0,0,0,0,0,-1,6.4,20.2,8,3.5,1,0,0.45,0.45,3.31,27
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,6,8.4,23.3,54,8.6,1,1.3,0.1,1.4,0.72,27
Mac Allister,LIV,MID,Jagger Athletic,True,86,1,0,1,0,0,0,0,0,0,0,0,26,34.2,7.5,21,6.3,1,0.22,0.03,0.25,0.23,27
Savinho,MCI,MID,Jagger Athletic,True,89,0,0,1,0,0,0,0,0,0,0,0,7,5.8,4.8,49,6,1,0.61,0.06,0.67,1.09,27
Szoboszlai,LIV,MID,Jagger Athletic,True,90,1,0,1,0,0,0,0,0,0,0,3,44,56,26.8,20,10.3,1,0.41,0.03,0.44,0.23,27
Souček,WHU,MID,Jagger Athletic,True,89,1,0,1,0,0,0,0,0,0,0,2,35,44.8,11,43,9.9,1,0.44,0.02,0.46,0.38,27
Zirkzee,MUN,FWD,Jagger Athletic,True,90,0,0,0,2,0,0,0,1,0,0,0,9,7.2,5.3,7,2,1,0.04,0,0.04,1.43,27
Olsen,AVL,GKP,Jagger Athletic,False,45,0,0,0,3,0,0,0,0,0,0,0,-9,2.4,0,0,0.2,0,0,0,0,2.13,27
Robertson,LIV,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Scarlett,TOT,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
N.Jackson,CHE,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Olsen,AVL,GKP,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,3,0,27,17,0,0,1.7,1,0,0,0,0.83,28
Robertson,LIV,DEF,Jagger Athletic,True,45,0,0,0,0,0,0,0,0,0,0,0,0,0.6,2.4,10,1.3,0,0.09,0.01,0.1,0.1,28
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,2,28,20.2,4.8,0,2.5,1,0,0.03,0.03,0.86,28
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,13,26.8,0.3,7,3.4,1,0.07,0,0.07,0.77,28
Digne,AVL,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,20,20,16.2,0,3.6,1,0,0.04,0.04,0.83,28
Palmer,CHE,MID,Jagger Athletic,True,72,0,0,1,0,0,0,1,0,0,0,0,9,12.4,24.7,37,7.4,1,1.05,0.17,1.22,0.06,28
Mac Allister,LIV,MID,Jagger Athletic,True,45,0,0,0,0,0,0,0,0,0,0,0,4,7.6,8.8,0,1.6,0,0,0.05,0.05,0.1,28
Savinho,MCI,MID,Jagger Athletic,True,68,0,0,1,0,0,0,0,0,0,0,0,15,3.6,15,11,3,1,0.07,0.05,0.12,0.46,28
Szoboszlai,LIV,MID,Jagger Athletic,True,45,0,0,0,1,0,0,0,0,0,0,0,6,2,14.3,6,2.2,1,0.11,0.03,0.14,0.25,28
Souček,WHU,MID,Jagger Athletic,True,64,0,0,0,1,0,0,0,0,0,0,0,6,1.6,11,4,1.7,1,0.21,0,0.21,1.38,28
Zirkzee,MUN,FWD,Jagger Athletic,True,75,0,0,0,1,0,0,0,0,0,0,0,6,4.2,2.8,33,4,1,0.65,0,0.65,0.96,28
Martinez,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
De Ligt,MUN,DEF,Jagger Athletic,False,90,0,0,0,1,0,0,0,0,0,0,0,12,17,0.5,19,3.7,1,0.09,0,0.09,1.62,28
N.Jackson,CHE,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Hermansen,LEI,GKP,Jagger Athletic,True,90,0,0,0,3,0,0,0,0,0,2,0,2,16,0,0,1.6,1,0,0,0,0.78,29
De Ligt,MUN,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,25,30.2,10.3,0,4.1,1,0,0,0,1.17,29
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,-1,5.8,1.4,0,0.7,1,0,0.01,0.01,0.42,29
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,12,12.4,0.8,0,1.3,1,0,0.02,0.02,0.83,29
Digne,AVL,DEF,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Mac Allister,LIV,MID,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Palmer,CHE,MID,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Savinho,MCI,MID,Jagger Athletic,True,57,0,0,0,2,0,0,0,1,0,0,0,-3,5.2,13.8,25,4.4,1,0.35,0.01,0.36,1.31,29
Souček,WHU,MID,Jagger Athletic,True,90,1,0,0,1,0,0,0,0,0,0,3,30,52.4,2.8,58,11.3,1,0.11,0.02,0.13,1,29
Mané,WOL,FWD,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Zirkzee,MUN,FWD,Jagger Athletic,True,21,0,0,0,0,0,0,0,0,0,0,0,2,0.4,2.9,0,0.3,0,0,0,0,0.45,29
Martinez,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Szoboszlai,LIV,MID,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Robertson,LIV,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
N.Jackson,CHE,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,1,0,0,0,0,1,0,4,0,26,37,0,0,3.7,1,0,0,0,0.9,30
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,3,33,38.6,4.6,0,4.3,1,0,0.02,0.02,1.63,30
Mitchell,CRY,DEF,Jagger Athletic,True,57,0,0,0,1,0,0,0,0,0,0,0,2,9.6,12.8,0,2.2,1,0,0.01,0.01,0.66,30
Robertson,LIV,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,1,28,21,27.6,6,5.5,1,0.07,0.15,0.22,0.67,30
Mac Allister,LIV,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,14,7.6,18.8,2,2.8,1,0.02,0.27,0.29,0.67,30
Palmer,CHE,MID,Jagger Athletic,True,90,0,1,1,0,0,0,0,1,0,0,1,31,39.6,31,40,11.1,1,0.06,0.36,0.42,0.79,30
Savinho,MCI,MID,Jagger Athletic,True,84,0,1,1,0,0,0,0,0,0,0,3,34,34.2,60.3,41,13.6,1,0.16,0.48,0.64,0.02,30
Souček,WHU,MID,Jagger Athletic,True,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,8,0.6,0,0.41,0,0.41,0.55,30
Szoboszlai,LIV,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,8,4.4,20.4,3,2.8,1,0.06,0.05,0.11,0.67,30
N.Jackson,CHE,FWD,Jagger Athletic,True,81,0,0,1,0,0,0,0,1,0,0,0,-4,0,2.7,21,2.2,1,0.13,0,0.13,0.43,30
Zirkzee,MUN,FWD,Jagger Athletic,True,77,0,0,0,1,0,0,0,0,0,0,0,5,0,4.3,0,0.4,1,0,0.01,0.01,0.3,30
Hermansen,LEI,GKP,Jagger Athletic,False,90,0,0,0,2,0,0,0,0,0,3,0,4,18.4,0,0,1.8,1,0,0,0,2.24,30
Tarkowski,EVE,DEF,Jagger Athletic,False,90,0,0,0,1,0,0,0,1,0,0,0,7,37,0.3,4,4.1,1,0,0,0,1.47,30
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
De Ligt,MUN,DEF,Jagger Athletic,False,90,0,0,0,1,0,0,0,0,0,0,0,12,27.4,0.4,35,6.3,1,0.15,0,0.15,0.48,30
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,0,1,0,0,0,1,0,2,0,12,18.2,10,0,2.8,1,0,0,0,1.48,31
Robertson,LIV,DEF,Jagger Athletic,True,81,0,0,0,3,0,0,0,0,0,0,0,-6,4.6,2.2,8,1.5,1,0.03,0.29,0.32,0.66,31
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,8,22.2,12,1,3.5,1,0.02,0.01,0.03,3.03,31
Mitchell,CRY,DEF,Jagger Athletic,True,62,0,0,0,1,0,0,0,0,0,0,0,5,7.6,0.3,2,1,1,0,0,0,0.64,31
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,1,0,0,0,8,20.8,0.5,2,2.3,1,0,0.02,0.02,1.79,31
Palmer,CHE,MID,Jagger Athletic,True,31,0,0,0,0,0,0,0,0,0,0,0,1,0,5.1,13,1.6,0,0.2,0.03,0.23,0.66,31
Mac Allister,LIV,MID,Jagger Athletic,True,90,1,0,0,3,0,0,0,0,0,0,2,32,45.4,35.6,7,8.8,1,0.02,0.11,0.13,0.74,31
Szoboszlai,LIV,MID,Jagger Athletic,True,54,0,0,0,3,0,0,0,0,0,0,0,0,0,2,7,0.4,1,0.04,0.01,0.05,0.56,31
Souček,WHU,MID,Jagger Athletic,True,53,0,0,0,1,0,0,0,0,0,0,0,3,10,0.8,8,1.9,1,0.02,0,0.02,1.13,31
N.Jackson,CHE,FWD,Jagger Athletic,True,45,0,0,0,0,0,0,0,0,0,0,0,1,1.2,22.5,13,3.7,0,0.19,0.02,0.21,0.66,31
Zirkzee,MUN,FWD,Jagger Athletic,True,19,0,0,0,0,0,0,0,0,0,0,0,8,6,0.3,22,2.8,0,0.17,0,0.17,0,31
Hermansen,LEI,GKP,Jagger Athletic,False,90,0,0,0,3,0,0,0,0,0,2,0,-1,16.8,0,0,1.7,1,0,0,0,3.26,31
Savinho,MCI,MID,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
De Ligt,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,2,0,24,17.8,0,0,1.8,1,0,0,0,0.31,32
Robertson,LIV,DEF,Jagger Athletic,True,30,0,0,0,1,1,0,0,0,0,0,0,-8,0,0.5,2,0,0,0,0,0,0.73,32
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,7,22.8,7.9,0,3.1,1,0,0.01,0.01,1.36,32
Mitchell,CRY,DEF,Jagger Athletic,True,152,0,0,0,9,0,0,0,0,0,0,0,-23,18,17,4,3.9,2,0,0.24,0.24,5.05,32
Tarkowski,EVE,DEF,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,1,29,24.2,13.1,8,4.5,1,0,0.17,0.17,0.52,32
Palmer,CHE,MID,Jagger Athletic,True,90,0,1,0,2,0,0,0,1,0,0,0,21,31,53.2,33,11.7,1,0.27,0.16,0.43,1.07,32
Mac Allister,LIV,MID,Jagger Athletic,True,90,0,1,0,1,0,0,0,0,0,0,0,22,30.8,30.8,39,10.1,1,0.3,0.31,0.61,1.5,32
Savinho,MCI,MID,Jagger Athletic,True,8,0,0,0,0,0,0,0,0,0,0,0,3,2,2.3,0,0.4,0,0,0.01,0.01,0.13,32
Szoboszlai,LIV,MID,Jagger Athletic,True,22,0,0,0,1,0,0,0,0,0,0,0,3,0.2,1,0,0.1,0,0,0.01,0.01,0.23,32
N.Jackson,CHE,FWD,Jagger Athletic,True,86,0,0,0,2,0,0,0,1,0,0,0,-7,0,1.3,26,1.6,1,0.39,0.02,0.41,1.01,32
Zirkzee,MUN,FWD,Jagger Athletic,True,54,0,0,0,2,0,0,0,0,0,0,0,3,1.8,4.1,21,2.7,1,0.16,0.02,0.18,1.24,32
Hermansen,LEI,GKP,Jagger Athletic,False,90,0,0,0,2,0,0,0,1,0,5,0,9,36.6,0,0,3.7,1,0,0,0,3.91,32
Souček,WHU,MID,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
De Ligt,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Martinez,AVL,GKP,Jagger Athletic,True,180,0,0,0,3,0,0,0,0,0,6,0,21,46.6,10,0,5.7,2,0,0,0,2.33,33
Tarkowski,EVE,DEF,Jagger Athletic,True,51,0,0,0,0,0,0,0,0,0,0,0,16,13.4,10.7,11,3.5,1,0.18,0.18,0.36,0.23,33
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,7,32.4,0.7,0,3.3,1,0,0,0,2.14,33
Mitchell,CRY,DEF,Jagger Athletic,True,180,0,0,1,2,0,0,0,0,0,0,0,23,38.4,12.8,2,5.3,2,0,0.05,0.05,1.94,33
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,12,9.4,14,15,3.8,1,0.08,0.02,0.1,0.25,33
Mac Allister,LIV,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,21,21.2,56.7,2,8,1,0,0.22,0.22,0.27,33
Savinho,MCI,MID,Jagger Athletic,True,77,0,0,1,0,0,0,0,0,0,0,0,14,11,18.6,21,5.1,1,0.09,0.1,0.19,0.87,33
Szoboszlai,LIV,MID,Jagger Athletic,True,70,0,0,1,0,0,0,0,0,0,0,0,26,18,29.2,20,6.7,1,0.04,0.23,0.27,0.11,33
Souček,WHU,MID,Jagger Athletic,True,10,0,0,0,1,0,0,0,0,0,0,0,4,3.2,0.2,0,0.3,0,0,0,0,0.27,33
N.Jackson,CHE,FWD,Jagger Athletic,True,77,0,0,0,1,0,0,0,0,0,0,0,0,0,12.8,11,2.2,1,0.05,0.18,0.23,0.18,33
Zirkzee,MUN,FWD,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Hermansen,LEI,GKP,Jagger Athletic,False,90,0,0,0,1,0,0,0,0,0,7,0,23,52.8,0,0,5.3,1,0,0,0,2.57,33
Robertson,LIV,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
De Ligt,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Hermansen,LEI,GKP,Jagger Athletic,True,90,0,0,0,3,0,0,0,0,0,2,0,0,12.2,0,0,1.2,1,0,0,0,2.02,34
Robertson,LIV,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,8,6,7.5,9,2.3,1,0.06,0.04,0.1,0.46,34
Murillo,NFO,DEF,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,12,20.4,1.3,26,4.8,1,0.21,0.04,0.25,1.65,34
Mitchell,CRY,DEF,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,0,0,17,13.6,31.2,2,4.7,1,0,0.08,0.08,0.44,34
Mac Allister,LIV,MID,Jagger Athletic,True,82,1,0,0,1,0,0,0,0,0,0,3,41,59.8,32.9,21,11.4,1,0.15,0.63,0.78,0.46,34
Savinho,MCI,MID,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Szoboszlai,LIV,MID,Jagger Athletic,True,67,0,2,0,1,0,0,0,0,0,0,1,33,47.4,83.4,24,15.5,1,0.28,0.64,0.92,0.44,34
Souček,WHU,MID,Jagger Athletic,True,90,1,0,0,3,0,0,0,0,0,0,0,28,51.6,2.8,54,10.8,1,0.64,0.01,0.65,1.31,34
N.Jackson,CHE,FWD,Jagger Athletic,True,90,1,0,1,0,0,0,0,0,0,0,2,29,33,7.3,11,5.1,1,0.09,0.02,0.11,0.44,34
Zirkzee,MUN,FWD,Jagger Athletic,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Martinez,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Tarkowski,EVE,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
De Ligt,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,1,0,0,0,0,0,0,3,2,30,26.4,0,0,2.6,1,0,0,0,0.85,35
Young,EVE,DEF,Jagger Athletic,True,8,0,0,0,0,0,0,0,0,0,0,0,5,1.4,0.2,0,0.2,0,0,0,0,0.01,35
Murillo,NFO,DEF,Jagger Athletic,True,80,1,0,0,1,0,0,0,0,0,0,2,31,62,1.3,19,8.2,1,0.07,0.02,0.09,2.02,35
Mitchell,CRY,DEF,Jagger Athletic,True,90,0,1,0,1,0,0,0,0,0,0,0,18,10.2,15,2,2.7,1,0,0.05,0.05,0.71,35
De Ligt,MUN,DEF,Jagger Athletic,True,34,0,0,0,2,0,0,0,0,0,0,0,-3,6.8,0.1,0,0.7,1,0,0,0,0.77,35
Palmer,CHE,MID,Jagger Athletic,True,90,1,0,0,1,0,0,0,0,0,0,3,42,52.6,44.8,48,14.5,1,1.12,0.55,1.67,1.05,35
Mac Allister,LIV,MID,Jagger Athletic,True,21,0,1,0,1,0,0,0,0,0,0,0,16,17.2,15.6,0,3.3,0,0,0.06,0.06,1.44,35
Szoboszlai,LIV,MID,Jagger Athletic,True,21,0,0,0,1,0,0,0,0,0,0,0,2,1.2,0.8,0,0.2,0,0,0.01,0.01,1.44,35
Souček,WHU,MID,Jagger Athletic,True,79,0,0,0,1,0,0,0,0,0,0,0,2,0.2,2.3,7,1,1,0.05,0.02,0.07,0.77,35
N.Jackson,CHE,FWD,Jagger Athletic,True,71,0,0,1,0,0,0,0,0,0,0,0,5,10.4,1.7,36,4.8,1,0.12,0.01,0.13,0.8,35
Nketiah,CRY,FWD,Jagger Athletic,True,14,0,0,0,0,0,0,0,1,0,0,0,-1,0,10.1,11,1.9,0,0.2,0,0.2,0,35
Hermansen,LEI,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Robertson,LIV,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Mané,WOL,FWD,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Savinho,MCI,MID,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Martinez,AVL,GKP,Jagger Athletic,True,90,0,0,1,0,0,0,0,1,0,4,2,28,34.6,0,0,3.5,1,0,0.01,0.01,0.8,36
Robertson,LIV,DEF,Jagger Athletic,True,90,0,1,0,2,0,0,0,0,0,0,0,13,26.6,25,7,5.9,1,0.17,0.27,0.44,2.31,36
Young,EVE,DEF,Jagger Athletic,True,90,0,0,0,1,0,0,0,0,0,0,0,18,29.8,46,0,7.6,1,0,0.58,0.58,0.79,36
Mitchell,CRY,DEF,Jagger Athletic,True,60,0,0,1,0,0,0,0,0,0,0,0,22,12.6,24.8,33,7,1,0.08,0.05,0.13,0.52,36
Palmer,CHE,MID,Jagger Athletic,True,90,0,0,0,2,0,0,0,0,0,0,0,11,9.4,18.3,21,4.9,1,0.23,0.04,0.27,1.57,36
Mac Allister,LIV,MID,Jagger Athletic,True,24,0,0,0,1,0,0,0,0,0,0,0,3,2,15.8,0,1.8,0,0,0.14,0.14,0.85,36
Savinho,MCI,MID,Jagger Athletic,True,14,0,0,0,0,0,0,0,0,0,0,0,5,5,22.7,10,3.8,0,0.15,0.06,0.21,0,36
Szoboszlai,LIV,MID,Jagger Athletic,True,90,0,1,0,2,0,0,0,0,0,0,0,23,27.8,29.8,15,7.3,1,0.06,0.63,0.69,2.31,36
Souček,WHU,MID,Jagger Athletic,True,90,1,0,1,0,0,0,0,0,0,0,2,34,61.8,1.3,37,10,1,0.59,0,0.59,2.28,36
N.Jackson,CHE,FWD,Jagger Athletic,True,35,0,0,0,2,0,0,0,0,1,0,0,-9,0,1.3,4,0,1,0,0,0,1,36
Nketiah,CRY,FWD,Jagger Athletic,True,30,0,0,0,0,0,0,0,0,0,0,0,-2,1,0.1,26,2.7,0,0.28,0,0.28,0.16,36
Olsen,AVL,GKP,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Murillo,NFO,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Awoniyi,NFO,FWD,Jagger Athletic,False,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.15,36
De Ligt,MUN,DEF,Jagger Athletic,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
