Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Wissa,BRE,FWD,Wawrinka F.C.,True,86,1,0,0,2,0,0,0,0,0,0,1,39,42.4,13.4,57,11.3,1,0.16,0.03,0.19,1.25,15
Muric,IPS,GKP,Wawrinka F.C.,False,90,0,0,0,2,0,0,0,0,0,4,0,8,22.6,0,0,2.3,1,0,0,0,3.28,15
Nketiah,CRY,FWD,Wawrinka F.C.,False,13,0,0,0,0,0,0,0,1,0,0,0,-2,0,0.5,0,0,0,0,0,0,0,15
Gabriel,ARS,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Disasi,AVL,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
Muric,IPS,GKP,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,5,2,23,42.8,0,0,4.3,1,0,0,0,1.27,16
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,3,34,26.6,16.5,8,5.1,1,0,0.04,0.04,0.09,16
Livramento,NEW,DEF,Wawrinka F.C.,True,63,0,0,1,0,0,0,0,0,0,0,0,17,7.2,2.3,3,1.3,1,0.04,0.1,0.14,0.19,16
Gomez,LIV,DEF,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,4,18,4.5,4,2.7,1,0.03,0.02,0.05,1.22,16
Son,TOT,MID,Wawrinka F.C.,True,45,1,2,0,0,0,0,0,0,0,0,2,51,76,40.3,80,19.6,1,0.37,0.3,0.67,0.54,16
Kudus,WHU,MID,Wawrinka F.C.,True,74,0,0,1,0,0,0,0,0,0,0,0,18,15.6,50.8,5,7.1,1,0.08,0.23,0.31,1.27,16
Buonanotte,LEI,MID,Wawrinka F.C.,True,31,0,0,0,1,0,0,0,0,0,0,0,-1,1,1,0,0.2,0,0,0,0,0.51,16
Amad,MUN,MID,Wawrinka F.C.,True,90,1,1,0,1,0,0,0,0,0,0,3,51,47,11.8,55,11.4,1,0.67,0.07,0.74,0.95,16
Nketiah,CRY,FWD,Wawrinka F.C.,True,30,0,1,0,1,0,0,0,0,0,0,0,12,16.4,30.8,13,6,0,0.47,0.07,0.54,0.23,16
Mateta,CRY,FWD,Wawrinka F.C.,True,59,0,0,0,0,0,0,0,0,0,0,0,-4,3.2,0.4,2,0.6,1,0.03,0,0.03,0.76,16
Wissa,BRE,FWD,Wawrinka F.C.,True,75,0,0,0,1,0,0,0,0,0,0,0,7,2.6,1.8,4,0.8,1,0,0.01,0.01,2.03,16
Hermansen,LEI,GKP,Wawrinka F.C.,False,45,0,0,0,1,0,0,0,0,0,4,0,8,24.2,0,0,2.4,1,0,0,0,1.5,16
Garnacho,MUN,MID,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
Van Hecke,BHA,DEF,Wawrinka F.C.,False,90,0,0,0,3,0,0,0,0,0,0,0,1,21.2,14,4,3.9,1,0,0.05,0.05,2.31,16
De Ligt,MUN,DEF,Wawrinka F.C.,False,78,0,0,0,1,0,0,0,0,0,0,0,9,9.6,1,8,1.9,1,0.03,0.01,0.04,0.95,16
Muric,IPS,GKP,Wawrinka F.C.,True,90,0,0,0,4,0,0,0,0,0,3,0,-2,23.8,0,0,2.4,1,0,0,0,2.33,17
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,1,0,1,0,0,0,1,0,0,0,13,22.2,10.9,17,5,1,0.39,0.01,0.4,1.59,17
Van Hecke,BHA,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,9,24,11.7,2,3.8,1,0,0.03,0.03,1.31,17
Livramento,NEW,DEF,Wawrinka F.C.,True,63,0,0,1,0,0,0,0,0,0,0,0,28,8,2.3,0,1,1,0,0.01,0.01,0.54,17
Son,TOT,MID,Wawrinka F.C.,True,81,0,0,0,5,0,0,0,0,0,0,0,2,0,3,10,1.2,1,0.03,0.09,0.12,4.25,17
Kudus,WHU,MID,Wawrinka F.C.,True,90,1,0,0,1,0,0,0,0,0,0,2,27,39.6,3.7,21,6.4,1,0.23,0.01,0.24,0.94,17
Garnacho,MUN,MID,Wawrinka F.C.,True,35,0,0,0,2,0,0,0,0,0,0,0,10,13.8,43.8,15,7.3,0,0.17,0.22,0.39,0.92,17
Buonanotte,LEI,MID,Wawrinka F.C.,True,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.06,17
Amad,MUN,MID,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,0,0,16,11.8,62.9,28,10.3,1,0.25,0.69,0.94,1.24,17
Mateta,CRY,FWD,Wawrinka F.C.,True,80,0,0,0,4,0,0,0,0,0,0,0,12,8.2,32.6,34,7.5,1,0.66,0.02,0.68,2.81,17
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,1,0,0,0,2,0,13.5,8,1.9,1,0.1,0.07,0.17,0.9,17
Hermansen,LEI,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Nketiah,CRY,FWD,Wawrinka F.C.,False,29,0,0,0,1,0,0,0,0,0,0,0,2,1.2,1.3,2,0.5,0,0,0,0,0.15,17
De Ligt,MUN,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
Gomez,LIV,DEF,Wawrinka F.C.,False,90,0,0,0,3,0,0,0,0,0,0,0,9,22.2,1.2,0,2.3,1,0,0.01,0.01,1.25,17
Muric,IPS,GKP,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,4,0,11,30.2,0,0,3,1,0,0,0,1.94,18
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,21,21.4,17.3,11,5,1,0.27,0.05,0.32,0.16,18
Gomez,LIV,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,1,0,0,0,15,22,30.5,2,5.5,1,0,0.05,0.05,0.34,18
Van Hecke,BHA,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,3,33,27.2,12.7,0,4,1,0,0.05,0.05,0.93,18
Buonanotte,LEI,MID,Wawrinka F.C.,True,26,0,0,0,1,0,0,0,0,0,0,0,2,6,2.4,0,0.8,0,0,0,0,0.14,18
Son,TOT,MID,Wawrinka F.C.,True,80,0,0,0,1,0,0,0,0,0,0,0,16,10.8,37.1,28,7.6,1,0.2,0.08,0.28,1.09,18
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,12,9.6,29,25,6.4,1,0.17,0.1,0.27,1.4,18
Garnacho,MUN,MID,Wawrinka F.C.,True,11,0,0,0,1,0,0,0,0,0,0,0,-1,0,0.8,4,0,0,0.05,0,0.05,0.55,18
Amad,MUN,MID,Wawrinka F.C.,True,78,0,0,0,1,0,0,0,0,0,0,0,4,7.6,12.8,4,2.4,1,0.05,0.01,0.06,0.31,18
Mateta,CRY,FWD,Wawrinka F.C.,True,81,0,0,1,0,0,0,0,0,0,0,0,-2,0,5.3,7,1.2,1,0.03,0.01,0.04,1.42,18
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,6,6.2,0.8,27,3.4,1,0.31,0.01,0.32,1.29,18
Hermansen,LEI,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Livramento,NEW,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Nketiah,CRY,FWD,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
De Ligt,MUN,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
José Sá,WOL,GKP,Wawrinka F.C.,True,90,0,0,0,2,0,1,0,0,0,1,0,12,32.8,0,0,3.3,1,0,0,0,2.25,19
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,12,18.8,17.1,0,3.6,1,0,0.31,0.31,0.29,19
De Ligt,MUN,DEF,Wawrinka F.C.,True,82,0,0,0,2,0,0,0,0,0,0,0,6,9.8,1.2,5,1.6,1,0.16,0.07,0.23,1.92,19
Gomez,LIV,DEF,Wawrinka F.C.,True,36,0,0,0,0,0,0,0,0,0,0,0,3,3.8,0.6,2,0.6,1,0,0,0,0.06,19
Son,TOT,MID,Wawrinka F.C.,True,63,0,0,0,1,0,0,1,0,0,0,0,3,8.8,13.3,19,4.1,1,0.86,0.02,0.88,0.28,19
Kudus,WHU,MID,Wawrinka F.C.,True,80,0,0,0,4,0,0,0,0,0,0,0,2,8.2,29.8,9,4.7,1,0.08,0.05,0.13,2.85,19
Garnacho,MUN,MID,Wawrinka F.C.,True,26,0,0,0,0,0,0,0,0,0,0,0,1,2.4,1,0,0.3,0,0,0,0,0.02,19
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,1,1,0,0,0,0,0,0,0,0,24,31.8,40.3,17,8.9,1,0.34,0.13,0.47,0.89,19
Amad,MUN,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,8,3.8,3.7,11,1.9,1,0.1,0.01,0.11,1.92,19
Mateta,CRY,FWD,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,6,9.2,14.8,47,7.1,1,0.31,0.12,0.43,0.94,19
Wissa,BRE,FWD,Wawrinka F.C.,True,74,0,0,0,3,0,0,0,0,0,0,0,0,0,10.8,8,1.7,1,0.14,0.01,0.15,1.95,19
Muric,IPS,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Van Hecke,BHA,DEF,Wawrinka F.C.,False,90,0,0,0,2,0,0,0,0,0,0,0,4,15.8,0.4,4,2,1,0.04,0,0.04,1.78,19
Nketiah,CRY,FWD,Wawrinka F.C.,False,1,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,19
Livramento,NEW,DEF,Wawrinka F.C.,False,32,0,0,0,0,0,0,0,0,0,0,0,6,7.2,5.3,2,1.5,0,0,0.01,0.01,0.56,19
José Sá,WOL,GKP,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,0,0,1,7.6,0,0,0.8,1,0,0,0,2.2,20
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,9,10.2,2.2,0,1.2,1,0,0.01,0.01,1.52,20
Livramento,NEW,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,16,23.4,2.5,4,3,1,0,0.02,0.02,0.95,20
Van Hecke,BHA,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,14,21.8,12.5,0,3.4,1,0,0.02,0.02,0.88,20
Son,TOT,MID,Wawrinka F.C.,True,28,0,0,0,0,0,0,0,0,0,0,0,5,2.4,15.1,6,2.4,0,0,0.06,0.06,0.24,20
Kudus,WHU,MID,Wawrinka F.C.,True,71,0,0,0,4,0,0,0,0,0,0,0,-2,0,13.8,30,4.2,1,0.24,0.04,0.28,1.85,20
Hee Chan,WOL,MID,Wawrinka F.C.,True,74,0,0,0,2,0,0,0,0,0,0,0,3,2.2,6.9,15,2.4,1,0.16,0.13,0.29,1.14,20
Elanga,NFO,MID,Wawrinka F.C.,True,69,0,1,1,0,0,0,0,0,0,0,0,20,25.6,47.2,6,7.9,1,0,0.23,0.23,1.5,20
Amad,MUN,MID,Wawrinka F.C.,True,90,1,0,0,2,0,0,0,1,0,0,3,36,39,8.3,28,7.5,1,0.15,0.23,0.38,2.82,20
Mateta,CRY,FWD,Wawrinka F.C.,True,90,1,0,0,1,0,0,0,0,0,0,2,30,38.2,2.3,27,6.8,1,0.44,0,0.44,1.24,20
Wissa,BRE,FWD,Wawrinka F.C.,True,90,1,1,1,0,0,0,0,0,0,0,2,37,57,15.9,84,15.7,1,1.38,0.11,1.49,0.29,20
Muric,IPS,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Nketiah,CRY,FWD,Wawrinka F.C.,False,3,0,0,0,0,0,0,0,0,0,0,0,3,1.4,0.3,0,0.2,0,0,0,0,0,20
Quansah,LIV,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
De Ligt,MUN,DEF,Wawrinka F.C.,False,82,0,0,0,2,0,0,0,1,0,0,0,-2,0.6,0.6,10,1.1,1,0.13,0.01,0.14,2.18,20
Sánchez,CHE,GKP,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,1,0,3,10.2,0,0,1,1,0,0,0,1.18,21
De Ligt,MUN,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,17,30.6,0.9,5,3.7,1,0.04,0.01,0.05,1.52,21
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,1,0,0,0,6,21.8,1.7,5,2.9,1,0.03,0.01,0.04,0.78,21
Livramento,NEW,DEF,Wawrinka F.C.,True,84,0,0,1,0,0,0,0,0,0,0,0,30,20.6,3.8,2,2.6,1,0,0.02,0.02,1.24,21
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,1,0,1,0,0,0,0,0,0,2,27,32.8,24.3,17,7.4,1,0.05,0.14,0.19,1.99,21
Son,TOT,MID,Wawrinka F.C.,True,77,1,0,0,2,0,0,0,0,0,0,1,24,36.4,2.3,21,6,1,0.1,0.02,0.12,1.15,21
Amad,MUN,MID,Wawrinka F.C.,True,90,3,0,0,1,0,0,0,0,0,0,3,80,115,39.1,84,23.8,1,1.43,0.38,1.81,1.52,21
Kudus,WHU,MID,Wawrinka F.C.,True,62,0,0,0,1,0,0,0,0,0,0,0,7,4.6,2.2,0,0.7,1,0,0.01,0.01,0.88,21
Hee Chan,WOL,MID,Wawrinka F.C.,True,45,0,0,0,1,0,0,0,0,0,0,0,3,0,1,8,0.8,1,0,0.02,0.02,0.66,21
Wissa,BRE,FWD,Wawrinka F.C.,True,90,1,0,0,2,0,0,0,0,0,0,0,28,31.4,12.7,62,10.6,1,1.63,0.01,1.64,2.2,21
Mateta,CRY,FWD,Wawrinka F.C.,True,78,1,0,1,0,0,0,0,0,0,0,2,33,37,15,45,9.7,1,1.1,0.02,1.12,1.45,21
José Sá,WOL,GKP,Wawrinka F.C.,False,90,0,0,0,3,0,0,0,0,0,2,0,2,16.4,0,0,1.6,1,0,0,0,2.11,21
Lacroix,CRY,DEF,Wawrinka F.C.,False,90,0,0,1,0,0,0,0,0,0,0,2,33,23.6,0.6,0,2.4,1,0,0,0,1.7,21
Van Hecke,BHA,DEF,Wawrinka F.C.,False,90,0,0,1,0,0,0,0,0,0,0,1,30,16.8,15.3,5,3.7,1,0.14,0.09,0.23,0.29,21
Nketiah,CRY,FWD,Wawrinka F.C.,False,11,0,0,0,0,0,0,0,0,0,0,0,2,0,0.3,5,0.4,0,0.07,0,0.07,0.25,21
Sánchez,CHE,GKP,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,1,0,3,0,9,19.6,0,0,2,1,0,0,0,0.86,22
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,10,28,22.6,4,5.5,1,0,0.07,0.07,1.04,22
Livramento,NEW,DEF,Wawrinka F.C.,True,90,0,0,0,4,0,0,0,0,0,0,0,-3,9.8,1.8,0,1.2,1,0,0.02,0.02,2.26,22
De Ligt,MUN,DEF,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,0,0,3,10.8,21.4,4,3.6,1,0.06,0.01,0.07,1.93,22
Madueke,CHE,MID,Wawrinka F.C.,True,83,1,0,0,1,0,0,0,0,0,0,0,21,35.8,17.3,77,13,1,1.19,0.33,1.52,0.83,22
Elanga,NFO,MID,Wawrinka F.C.,True,73,0,0,0,1,0,0,0,0,0,0,0,4,8.6,24.4,19,5.2,1,0.18,0.17,0.35,0.49,22
Son,TOT,MID,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,0,0,11,12.8,12.4,38,6.3,1,0.33,0.18,0.51,1.95,22
Amad,MUN,MID,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,0,0,14,17.8,47.2,19,8.4,1,0.1,0.14,0.24,1.93,22
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,2,6.2,6.8,9,2.2,1,0.08,0.02,0.1,1.32,22
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,10,33,32.3,30,9.5,1,0.3,0.17,0.47,3.43,22
Mateta,CRY,FWD,Wawrinka F.C.,True,89,2,0,1,0,0,0,0,0,0,0,3,69,72,19.1,41,13.2,1,0.93,0.31,1.24,0.28,22
José Sá,WOL,GKP,Wawrinka F.C.,False,90,0,0,0,3,0,0,0,0,0,3,0,2,22.6,0,0,2.3,1,0,0,0,3.15,22
Lacroix,CRY,DEF,Wawrinka F.C.,False,90,0,0,1,0,0,0,0,0,0,0,1,31,20.2,0.6,33,5.4,1,0.11,0,0.11,0.28,22
Van Hecke,BHA,DEF,Wawrinka F.C.,False,90,0,0,0,1,0,0,0,0,0,0,0,8,21.4,1.2,2,2.5,1,0,0.01,0.01,1.48,22
Nketiah,CRY,FWD,Wawrinka F.C.,False,12,0,1,0,0,0,0,0,0,0,0,0,12,3,0.3,28,3.1,0,0.12,0,0.12,0.11,22
Sánchez,CHE,GKP,Wawrinka F.C.,True,90,0,0,0,3,0,0,0,0,0,3,0,-3,20.4,0,0,2,1,0,0,0,2.5,23
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,1,27,18.8,11.3,7,3.7,1,0.06,0.01,0.07,0.74,23
Zabarnyi,BOU,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,1,0,0,0,25,22,1,0,2.3,1,0,0.01,0.01,0.98,23
Livramento,NEW,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,22.9,5,4.3,1,0.02,0.02,0.04,0.76,23
Madueke,CHE,MID,Wawrinka F.C.,True,90,1,0,0,3,0,0,0,0,0,0,2,28,39.4,12.7,34,8.6,1,0.97,0.02,0.99,2.5,23
Son,TOT,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,16,14.4,25.1,11,5.1,1,0.05,0.03,0.08,1.56,23
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,8,11.4,14.3,20,4.6,1,0.08,0.03,0.11,0.85,23
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,0,0,5,0,0,0,0,0,0,0,12,13,66.8,32,11.2,1,0.17,0.2,0.37,1.69,23
Amad,MUN,MID,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,11,3.8,5.2,0,0.9,1,0,0.01,0.01,0.67,23
Mateta,CRY,FWD,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,4,1.4,2.7,19,2.3,1,0.03,0,0.03,1.53,23
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,12,13.8,10.9,27,5.2,1,0.16,0.36,0.52,1.08,23
José Sá,WOL,GKP,Wawrinka F.C.,False,90,0,0,0,1,0,0,0,0,0,2,0,9,20.4,10,0,3,1,0,0,0,1,23
Vitor Reis,MCI,DEF,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Lacroix,CRY,DEF,Wawrinka F.C.,False,90,0,0,0,2,0,0,0,1,0,0,0,1,14.2,0.5,13,2.8,1,0.2,0.01,0.21,1.53,23
Nketiah,CRY,FWD,Wawrinka F.C.,False,18,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,4,0.4,0,0.09,0.06,0.15,0.36,23
José Sá,WOL,GKP,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,3,0,27,17.4,0,0,1.7,1,0,0,0,0.45,24
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,11,15.2,3,5,2.3,1,0.05,0.02,0.07,0.81,24
Livramento,NEW,DEF,Wawrinka F.C.,True,63,0,0,0,1,0,0,0,0,0,0,0,6,14.4,0.5,17,3.2,1,0.07,0,0.07,0.83,24
Branthwaite,EVE,DEF,Wawrinka F.C.,True,180,0,1,1,2,0,0,0,0,0,0,0,47,86,14.4,13,11.4,2,0.23,0.03,0.26,0.98,24
Son,TOT,MID,Wawrinka F.C.,True,90,0,2,1,0,0,0,0,1,0,0,2,28,31.2,32.5,11,7.5,1,0.04,0.15,0.19,2.06,24
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,-4,4.8,1.6,33,3.9,1,0.77,0.01,0.78,1.67,24
Madueke,CHE,MID,Wawrinka F.C.,True,60,0,0,0,1,0,0,0,0,0,0,0,10,8,37.7,8,5.4,1,0.09,0.16,0.25,0.43,24
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,3,1,0,0,0,0,0,0,0,1,44,56.4,43.8,27,12.7,1,0.22,0.99,1.21,0.88,24
Amad,MUN,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,17,12.8,78.3,23,11.4,1,0.09,0.58,0.67,2.6,24
Mateta,CRY,FWD,Wawrinka F.C.,True,90,2,0,1,0,0,0,0,0,0,0,3,57,81.4,14.8,56,15.2,1,1.91,0.34,2.25,1.12,24
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,2,0.4,5,22,2.7,1,0.79,0.04,0.83,0.86,24
Sánchez,CHE,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
Zabarnyi,BOU,DEF,Wawrinka F.C.,False,90,0,0,0,2,0,0,0,0,0,0,0,8,26,11.4,0,3.7,1,0,0.01,0.01,2.52,24
Lacroix,CRY,DEF,Wawrinka F.C.,False,90,0,1,1,0,0,0,0,0,0,0,1,35,34.8,0.2,11,4.6,1,0.05,0.01,0.06,1.12,24
Nketiah,CRY,FWD,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
José Sá,WOL,GKP,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,1,0,-2,5.6,0,0,0.6,1,0,0,0,1.66,25
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,29,18.4,13.1,2,3.4,1,0,0.04,0.04,0.22,25
Zabarnyi,BOU,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,15,23,0.9,0,2.4,1,0,0.01,0.01,0.79,25
Lacroix,CRY,DEF,Wawrinka F.C.,True,85,0,0,0,2,0,0,0,0,0,0,0,7,16,18,8,4.2,1,0.15,0.08,0.23,0.96,25
Son,TOT,MID,Wawrinka F.C.,True,86,0,0,1,0,0,0,0,0,0,0,0,21,12.6,53.4,22,8.8,1,0.16,0.14,0.3,1.42,25
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,9,6.2,7.3,12,2.6,1,0.3,0.03,0.33,1.66,25
Madueke,CHE,MID,Wawrinka F.C.,True,20,0,0,0,0,0,0,0,0,0,0,0,4,4.4,10.8,4,1.9,1,0,0.05,0.05,0.03,25
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,6,3.8,17.6,15,3.6,1,0.06,0.04,0.1,2.18,25
Muniz,FUL,FWD,Wawrinka F.C.,True,14,0,0,0,0,0,0,0,0,0,0,0,5,4.2,0.1,19,2.3,0,0.17,0,0.17,0.13,25
Mateta,CRY,FWD,Wawrinka F.C.,True,90,1,0,0,2,0,0,0,0,0,0,1,33,43.8,32,32,10.8,1,0.74,0.5,1.24,0.96,25
Wissa,BRE,FWD,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,5,3.8,6.1,31,4.1,1,0.37,0.03,0.4,0.82,25
Sánchez,CHE,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Amad,MUN,MID,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Branthwaite,EVE,DEF,Wawrinka F.C.,False,90,0,0,0,1,0,0,0,0,0,0,0,14,39.4,0.5,0,4,1,0,0,0,1.72,25
Livramento,NEW,DEF,Wawrinka F.C.,False,45,0,0,0,1,0,0,0,0,0,0,0,4,13.8,2.1,2,1.8,0,0,0.03,0.03,0.8,25
José Sá,WOL,GKP,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,3,2,28,29,0,0,2.9,1,0,0,0,0.62,26
Gabriel,ARS,DEF,Wawrinka F.C.,True,90,0,0,0,1,0,0,0,0,0,0,0,9,9.8,5,13,2.8,1,0.14,0.09,0.23,1.07,26
Zabarnyi,BOU,DEF,Wawrinka F.C.,True,30,0,0,0,1,0,0,0,0,1,0,0,-9,0,0.4,0,0,1,0,0,0,0.46,26
Branthwaite,EVE,DEF,Wawrinka F.C.,True,90,0,0,0,2,0,0,0,0,0,0,0,12,31.2,0.2,17,4.8,1,0.07,0,0.07,0.41,26
Son,TOT,MID,Wawrinka F.C.,True,73,0,2,0,1,0,0,0,0,0,0,0,29,37,40.7,31,10.9,1,0.18,0.26,0.44,1.13,26
Kudus,WHU,MID,Wawrinka F.C.,True,90,0,0,1,0,0,0,0,0,0,0,0,9,4.2,30.7,2,3.7,1,0,0.16,0.16,1.22,26
Minteh,BHA,MID,Wawrinka F.C.,True,90,0,1,1,0,0,0,0,0,0,0,0,20,32.6,11.8,68,11.2,1,0.37,0.33,0.7,0.13,26
Elanga,NFO,MID,Wawrinka F.C.,True,90,0,0,0,4,0,0,0,0,0,0,0,1,8.6,30,15,5.4,1,0.76,0.09,0.85,3.05,26
Neto,CHE,MID,Wawrinka F.C.,True,90,0,1,0,2,0,0,0,0,0,0,0,22,26,47.9,53,12.7,1,0.55,0.5,1.05,2.33,26
Mateta,CRY,FWD,Wawrinka F.C.,True,90,0,1,1,0,0,0,0,0,0,0,0,14,23.4,13.2,25,6.2,1,0.39,0.04,0.43,0.21,26
Wissa,BRE,FWD,Wawrinka F.C.,True,90,1,0,1,0,0,0,0,0,0,0,2,37,34.8,1.8,38,7.5,1,0.58,0.02,0.59,0.51,26
Sánchez,CHE,GKP,Wawrinka F.C.,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Muniz,FUL,FWD,Wawrinka F.C.,False,10,0,0,0,0,0,0,0,0,0,0,0,3,0,1.3,2,0.3,0,0,0,0,0,26
Livramento,NEW,DEF,Wawrinka F.C.,False,90,0,0,0,3,0,0,0,1,0,0,0,7,26.2,22.1,2,5,1,0,0.31,0.31,2.18,26
