Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Virgil,LIV,DEF,Marculis ⭐️,False,90,0,0,0,3,0,0,0,0,0,0,0,4,29,0.8,4,3.4,1,0,0,0,1.25,17
Ndiaye,EVE,FWD,Marculis ⭐️,False,90,0,0,1,0,0,0,0,1,0,0,0,7,16.8,15,10,4.2,1,0.29,0.08,0.37,0.86,17
Dragusin,TOT,DEF,Marculis ⭐️,False,90,0,0,0,6,0,0,0,0,0,0,0,-10,19,0.2,2,2.1,1,0,0.01,0.01,4.6,17
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,3,3.4,0,0,0.3,1,0,0,0,0.34,18
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,4,13,16.3,16,4.5,1,0.07,0.07,0.14,0.86,18
Estupiñan,BHA,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,27,14.4,7.3,0,2.2,1,0,0.03,0.03,0.93,18
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,13,26,4.1,2,3.2,1,0,0.03,0.03,0.34,18
Emerson,WHU,DEF,Marculis ⭐️,True,87,0,0,1,0,0,0,0,0,0,0,0,20,14.4,6.3,2,2.3,1,0.07,0.05,0.12,1.08,18
Maddison,TOT,MID,Marculis ⭐️,True,26,0,0,0,0,0,0,0,1,0,0,0,-1,0,1.8,7,0.7,0,0.09,0.03,0.12,0.31,18
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,2,0,4.1,32,3.6,1,0.37,0.06,0.43,0.45,18
B.Fernandes,MUN,MID,Marculis ⭐️,True,46,0,0,0,2,0,0,0,0,1,0,0,-6,0,18.3,6,2.4,1,0.05,0.04,0.09,0.23,18
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,86,0,0,1,0,0,0,0,0,0,0,0,10,7.8,23.5,10,4.1,1,0.05,0.03,0.08,0.87,18
O.Dango,BOU,MID,Marculis ⭐️,True,84,0,0,1,0,0,0,0,0,0,0,0,4,0,13.8,25,3.7,1,0.39,0.07,0.46,0.43,18
Isak,NEW,FWD,Marculis ⭐️,True,90,1,0,1,0,0,0,0,0,0,0,2,32,44.2,50.4,81,17.6,1,0.93,0.11,1.04,0.34,18
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,69,0,0,0,1,0,0,0,0,0,0,0,3,0,0.5,7,0.5,1,0.19,0.01,0.2,1.97,18
Ndiaye,EVE,FWD,Marculis ⭐️,False,80,1,0,0,1,0,0,0,0,0,0,3,32,41.6,15.7,21,7.8,1,0.24,0.01,0.25,2.03,18
Dragusin,TOT,DEF,Marculis ⭐️,False,86,0,0,0,1,0,0,0,1,0,0,0,4,13,12.6,0,2.6,1,0,0.02,0.02,1.09,18
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,1,0,23,7,0,0,0.7,1,0,0,0,0.36,19
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,32,21,0.8,11,3.3,1,0.08,0.01,0.09,0.36,19
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,3,16.2,30.2,0,4.6,1,0,0.08,0.08,1.92,19
N.Williams,NFO,DEF,Marculis ⭐️,True,81,0,0,1,0,0,0,0,0,0,0,0,27,15,1.2,17,3.3,1,0.22,0.01,0.23,0.81,19
Dragusin,TOT,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,3,5.8,0.6,4,1,1,0.05,0,0.05,0.72,19
Maddison,TOT,MID,Marculis ⭐️,True,26,0,0,0,1,0,0,0,0,0,0,0,2,0,1.8,4,0.5,0,0.05,0.01,0.06,0.43,19
O.Dango,BOU,MID,Marculis ⭐️,True,26,1,0,0,1,0,0,0,0,0,0,0,28,44.4,14.6,23,8.2,0,0.25,0.29,0.54,0.68,19
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,1,0,2,0,0,0,0,0,0,0,19,29.8,20.4,32,8.2,1,0.27,0.03,0.3,1.11,19
Ndiaye,EVE,FWD,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,14,4,8.5,9,2.2,1,0.21,0.04,0.25,1.48,19
Isak,NEW,FWD,Marculis ⭐️,True,90,1,0,1,0,0,0,0,0,0,0,1,31,46.2,26.4,54,12.7,1,0.83,0.06,0.89,0.9,19
Calvert-Lewin,EVE,FWD,Marculis ⭐️,True,22,0,0,0,0,0,0,0,0,0,0,0,4,3.6,12.4,25,4.1,0,0.14,0.03,0.17,0.44,19
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
B.Fernandes,MUN,MID,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Estupiñan,BHA,DEF,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
Hudson-Odoi,NFO,MID,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,2,0,6,17.4,0,0,1.7,1,0,0,0,1.05,20
Diop,FUL,DEF,Marculis ⭐️,True,45,0,0,0,1,0,0,0,0,0,0,0,5,6,1,2,0.9,1,0,0,0,0.49,20
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,8,23.4,10.8,39,7.3,1,0.3,0.01,0.31,1.05,20
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,26,9.6,4.8,0,1.4,1,0,0.01,0.01,1.57,20
Maddison,TOT,MID,Marculis ⭐️,True,28,0,0,0,0,0,0,0,0,0,0,0,8,1.4,5.7,4,1.1,0,0.03,0.04,0.07,0.24,20
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,10,13.2,19.7,66,9.9,1,0.5,0.24,0.74,0.71,20
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,90,0,1,1,0,0,0,0,0,0,0,0,27,21.4,28.6,10,6,1,0.3,0.36,0.66,1.57,20
O.Dango,BOU,MID,Marculis ⭐️,True,69,0,0,1,0,0,0,0,0,0,0,0,14,16.8,12.3,54,8.3,1,0.44,0.07,0.51,0.56,20
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,1,0,2,0,0,0,0,0,0,2,32,44,64.3,14,12.2,1,0.06,0.29,0.35,2.82,20
Calvert-Lewin,EVE,FWD,Marculis ⭐️,True,58,0,0,0,1,0,0,0,0,0,0,0,3,1.6,2,0,0.4,0,0,0.01,0.01,0.78,20
Isak,NEW,FWD,Marculis ⭐️,True,85,1,0,0,1,0,0,0,1,0,0,2,30,37.4,16.8,43,9.7,1,1.41,0.02,1.43,0.77,20
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Ndiaye,EVE,FWD,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,11,11,24.1,6,4.1,1,0,0.03,0.03,1.84,20
Estupiñan,BHA,DEF,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,11,12.6,2.8,11,2.6,1,0.01,0.01,0.02,0.88,20
Dalot,MUN,DEF,Marculis ⭐️,False,90,0,0,0,2,0,0,0,1,0,0,0,2,18.2,5.8,15,3.9,1,0.04,0.17,0.21,2.82,20
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,2,0,8,16,0,0,1.6,1,0,0,0,0.31,21
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,13,22.4,12.9,2,3.7,1,0,0.03,0.03,0.31,21
N.Williams,NFO,DEF,Marculis ⭐️,True,89,0,0,0,1,0,0,0,0,0,0,0,7,32,0.4,0,3.2,1,0,0,0,1.97,21
Estupiñan,BHA,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,3,33,17.6,21.3,5,4.4,1,0.05,0.09,0.14,0.29,21
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,2,19,16.8,25.7,39,8.2,1,0.48,0.12,0.6,1.52,21
Maddison,TOT,MID,Marculis ⭐️,True,45,0,0,0,0,0,0,0,0,0,0,0,6,5.6,5.4,6,1.7,0,0.08,0.01,0.09,1.15,21
O.Dango,BOU,MID,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,8,13.4,6.4,2,2.2,1,0,0.08,0.08,2.5,21
Semenyo,BOU,MID,Marculis ⭐️,True,90,1,1,0,2,0,0,0,0,0,0,2,33,37.6,2.8,23,6.3,1,0.03,0.02,0.05,2.5,21
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,82,0,0,0,1,0,0,0,0,0,0,0,10,7.4,3.4,21,3.2,1,0.07,0.02,0.09,1.76,21
Isak,NEW,FWD,Marculis ⭐️,True,77,2,1,1,0,0,0,0,0,0,0,3,69,81.6,17.2,42,14.1,1,0.77,0.2,0.97,0.81,21
Ndiaye,EVE,FWD,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,2,1,2.2,2,0.5,1,0,0.01,0.01,1.21,21
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,-3,0,3.3,15,1.6,1,0.5,0,0.5,1.21,21
Diop,FUL,DEF,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
Dalot,MUN,DEF,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,7,1,34,54.4,0,0,5.4,1,0,0,0,0.72,22
Emerson,WHU,DEF,Marculis ⭐️,True,55,0,0,0,1,0,0,0,0,0,0,0,0,5.4,16.4,2,2.4,1,0,0.02,0.02,0.28,22
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,30,15,14.3,16,4.5,1,0.16,0.14,0.3,0.72,22
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,7,26,17.9,7,5.1,1,0.01,0.04,0.05,0.89,22
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,0,3,0,0,0,0,0,0,0,-3,17.4,15.7,6,3.9,1,0,0.04,0.04,1.93,22
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,1,0,1,0,0,0,0,0,0,0,20,24.4,28.8,21,7.4,1,0.14,0.25,0.39,0.79,22
O.Dango,BOU,MID,Marculis ⭐️,True,90,0,1,0,1,0,0,0,1,0,0,0,18,24.2,15.6,31,7.1,1,0.36,0.11,0.47,0.79,22
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,1,0,0,3,0,0,0,0,0,0,1,31,36.6,23.8,23,8.3,1,0.88,0.23,1.11,1.93,22
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,37,1,0,0,0,0,0,0,0,0,0,0,27,38.6,17.4,9,6.5,1,0.09,0.04,0.13,0.23,22
Calvert-Lewin,EVE,FWD,Marculis ⭐️,True,90,1,0,0,2,0,0,0,1,0,0,0,23,35,15.2,62,11.2,1,0.9,0.05,0.95,1.12,22
Isak,NEW,FWD,Marculis ⭐️,True,90,0,0,0,4,0,0,0,0,0,0,0,10,11.4,12.3,12,3.6,1,0.06,0.07,0.13,2.26,22
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Ndiaye,EVE,FWD,Marculis ⭐️,False,80,1,0,0,1,0,0,0,0,0,0,1,35,43,15.9,25,8.4,1,0.51,0.05,0.56,0.71,22
Estupiñan,BHA,DEF,Marculis ⭐️,False,83,0,0,0,1,0,0,0,0,0,0,0,10,12,2.5,0,1.5,1,0,0,0,1.41,22
Maddison,TOT,MID,Marculis ⭐️,False,90,0,0,0,3,0,0,0,0,0,0,0,7,3.4,8.3,9,2.1,1,0.11,0.04,0.15,1.95,22
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,2,0,9,15.4,0,0,1.5,1,0,0,0,0.48,23
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,14,27.2,11.1,11,4.9,1,0.07,0.1,0.17,0.48,23
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,1,27,9.4,3.9,0,1.3,1,0,0.01,0.01,0.67,23
N.Williams,NFO,DEF,Marculis ⭐️,True,65,0,0,0,3,0,0,0,0,0,0,0,-7,2.6,1.2,4,0.8,1,0.06,0,0.06,0.87,23
James,CHE,DEF,Marculis ⭐️,True,72,0,0,0,2,0,0,0,0,0,0,0,0,11.6,0.8,1,1.3,1,0.02,0,0.02,2.25,23
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,9,9.2,22.2,5,3.6,1,0.06,0.23,0.29,0.67,23
O.Dango,BOU,MID,Marculis ⭐️,True,90,3,0,1,0,0,0,0,0,0,0,3,67,110.2,2.7,102,21.5,1,0.95,0.01,0.96,0.94,23
Semenyo,BOU,MID,Marculis ⭐️,True,90,1,0,1,0,0,0,0,0,0,0,1,38,57.4,39.5,62,15.9,1,0.23,0.19,0.42,0.98,23
Ndiaye,EVE,FWD,Marculis ⭐️,True,77,1,0,1,0,0,0,0,1,0,0,3,34,39,3.7,17,6,1,0.79,0,0.79,0.67,23
Isak,NEW,FWD,Marculis ⭐️,True,78,2,0,0,1,0,0,0,0,0,0,3,67,78.6,15.2,76,17,1,1.5,0.25,1.75,0.66,23
Calvert-Lewin,EVE,FWD,Marculis ⭐️,True,12,0,0,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,1,0,0,0,0.08,23
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Estupiñan,BHA,DEF,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Maddison,TOT,MID,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
Hudson-Odoi,NFO,MID,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
A.Becker,LIV,GKP,Marculis ⭐️,True,180,0,0,1,2,0,0,0,0,0,5,2,34,44,0,0,4.4,2,0,0,0,2.56,24
James,CHE,DEF,Marculis ⭐️,True,60,0,0,0,1,0,0,0,1,0,0,0,13,19.2,42.6,0,6.2,1,0,0.17,0.17,0.43,24
Virgil,LIV,DEF,Marculis ⭐️,True,180,0,0,1,2,0,0,0,1,0,0,0,36,45.4,3,4,5.3,2,0,0.03,0.03,2.56,24
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,3,16.2,22,28,6.6,1,0.18,0.13,0.31,2.6,24
Jota Silva,NFO,MID,Marculis ⭐️,True,18,1,0,0,0,0,0,0,0,0,0,0,26,37.4,14.8,23,7.5,0,0.09,0.09,0.18,0.2,24
O.Dango,BOU,MID,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,6,13.6,32.7,4,5,1,0.11,0.09,0.2,2.52,24
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,-1,19.8,5.3,67,9.2,1,0.7,0.07,0.77,2.52,24
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,0,0,2,0,0,0,1,0,0,0,14,19,35.4,25,7.9,1,0.19,0.26,0.45,2.6,24
A.Doucoure,EVE,MID,Marculis ⭐️,True,180,1,0,1,2,0,0,0,0,1,0,0,33,39.8,45.7,42,12.4,2,0.88,0.12,1,0.98,24
Ndiaye,EVE,FWD,Marculis ⭐️,True,114,1,0,1,1,0,0,0,0,0,0,2,48,46.6,26.3,31,10.4,2,0.46,0.1,0.56,0.52,24
Isak,NEW,FWD,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,2,5.8,22.9,12,4.1,1,0.04,0.2,0.24,1.56,24
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
N.Williams,NFO,DEF,Marculis ⭐️,False,90,1,0,1,0,0,0,0,0,0,0,0,37,52.2,2.2,22,7.6,1,0.41,0.01,0.42,0.88,24
Bednarek,SOU,DEF,Marculis ⭐️,False,90,0,0,0,1,0,0,0,1,0,0,0,7,18.8,0.3,7,2.6,1,0.06,0,0.06,1.84,24
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24
A.Becker,LIV,GKP,Marculis ⭐️,True,180,0,0,0,3,0,0,0,0,0,4,0,14,26.2,0,0,2.7,2,0,0,0,2.23,25
James,CHE,DEF,Marculis ⭐️,True,25,0,0,0,0,0,0,0,0,0,0,0,11,7.8,13,0,2.1,0,0,0.02,0.02,0.83,25
Virgil,LIV,DEF,Marculis ⭐️,True,180,0,0,0,3,0,0,0,1,0,0,0,13,53,16.3,6,7.5,2,0.02,0.03,0.05,2.23,25
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,12,12.8,8.3,17,3.8,1,0.1,0.02,0.12,2.18,25
Van den Berg,BRE,DEF,Marculis ⭐️,True,59,0,0,0,0,0,0,0,0,0,0,0,8,26.6,0.5,2,2.9,1,0,0,0,0.56,25
Kamara,AVL,MID,Marculis ⭐️,True,15,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0.4,0,0.4,1,0,0,0,0.02,25
O.Dango,BOU,MID,Marculis ⭐️,True,87,1,0,0,1,0,0,0,0,0,0,0,22,36.2,8.3,44,8.9,1,0.64,0.18,0.82,0.46,25
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,1,0,1,0,0,0,1,0,0,0,19,28.2,24.2,31,8.3,1,0.22,0.06,0.28,0.79,25
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,28,33.6,60.8,2,9.6,1,0.02,0.17,0.19,2.23,25
McGinn,AVL,MID,Marculis ⭐️,True,175,0,0,0,3,0,0,0,0,0,0,0,26,19.4,32.1,8,6,2,0.1,0.14,0.24,2.81,25
Isak,NEW,FWD,Marculis ⭐️,True,89,0,0,0,4,0,0,0,0,0,0,0,8,1.8,2.3,9,1.3,1,0.04,0,0.04,1.9,25
Kelleher,LIV,GKP,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Dalot,MUN,DEF,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,2,10,4.8,11,2.6,1,0.31,0.03,0.34,2.23,25
Ndiaye,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,5,1,33,31.8,0,0,3.2,1,0,0,0,0.63,26
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,24,39.8,0.2,2,4.2,1,0,0,0,0.63,26
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,0,0,2,0,0,0,0,0,0,0,3,9.4,13.3,2,2.5,1,0,0.03,0.03,1.91,26
Ajer,BRE,DEF,Marculis ⭐️,True,83,0,0,1,0,0,0,0,0,0,0,0,28,16.2,16.7,5,3.8,1,0.02,0.05,0.07,0.46,26
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,0,4,0,0,0,0,0,0,0,-4,12.8,13.5,4,3,1,0,0.14,0.14,3.05,26
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,1,0,0,2,0,0,0,0,0,0,3,45,61,52.2,18,13.1,1,0.12,0.31,0.43,1.91,26
A.Doucoure,EVE,MID,Marculis ⭐️,True,80,1,1,0,2,0,0,0,0,0,0,2,39,53.6,15.3,54,12.3,1,0.92,0.14,1.06,0.15,26
O.Dango,BOU,MID,Marculis ⭐️,True,88,0,0,0,1,0,0,0,0,0,0,0,13,21,26.1,28,7.5,1,0.07,0.11,0.18,1.94,26
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,5,8.8,15,13,3.7,1,0.06,0.32,0.38,2,26
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,90,1,0,0,4,0,0,0,0,0,0,1,31,42,12.8,16,7.1,1,0.05,0.03,0.08,3.05,26
Isak,NEW,FWD,Marculis ⭐️,True,86,2,0,0,2,0,0,0,0,0,0,3,57,75,3,49,12.7,1,0.97,0.01,0.98,1.6,26
Areola,WHU,GKP,Marculis ⭐️,False,90,0,0,1,0,0,0,0,0,0,2,0,24,15.6,0,0,1.6,1,0,0,0,1.22,26
Davies,TOT,DEF,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Ndiaye,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
Areola,WHU,GKP,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,2,0,23,14.8,0,0,1.5,1,0,0,0,0.38,27
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,1,28,24.2,3.9,0,2.8,1,0,0.02,0.02,0.23,27
Dalot,MUN,DEF,Marculis ⭐️,True,90,0,1,0,2,0,0,0,0,0,0,0,9,9.6,2.3,27,3.9,1,0.16,0.04,0.2,1.43,27
Tosin,CHE,DEF,Marculis ⭐️,True,90,0,1,1,0,0,0,0,0,0,0,0,38,36.6,14.5,4,5.5,1,0.04,0.02,0.06,0.72,27
Ajer,BRE,DEF,Marculis ⭐️,True,80,0,0,0,1,0,0,0,0,0,0,0,10,10.8,2.3,6,1.9,1,0.05,0.01,0.06,0.86,27
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,3,31,21.8,1.9,7,3.1,1,0.1,0,0.1,0.99,27
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,0,2,0,2,0,0,0,0,0,0,2,37,36.8,66.7,2,10.6,1,0,0.3,0.3,1.43,27
O.Dango,BOU,MID,Marculis ⭐️,True,76,0,0,0,2,0,0,0,0,0,0,0,4,1.8,34.2,60,9.6,1,0.54,0.06,0.6,2.42,27
Semenyo,BOU,MID,Marculis ⭐️,True,90,0,0,0,2,0,0,0,1,0,0,0,-2,16.8,38.6,34,8.9,1,0.23,0.24,0.47,2.42,27
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,10,4.8,7,6,1.8,1,0.05,0.03,0.08,0.99,27
Isak,NEW,FWD,Marculis ⭐️,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
A.Becker,LIV,GKP,Marculis ⭐️,False,90,0,0,1,0,0,0,0,0,0,1,0,23,9.6,0,0,1,1,0,0,0,0.23,27
A.Doucoure,EVE,MID,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Ndiaye,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Calvert-Lewin,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27
A.Becker,LIV,GKP,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,3,0,13,23,0,0,2.3,1,0,0,0,0.36,28
Tosin,CHE,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,1,27,17.6,0.9,7,2.6,1,0.02,0.02,0.04,0.1,28
Virgil,LIV,DEF,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,0,0,9,13,15.8,0,2.9,1,0,0.03,0.03,0.36,28
N.Williams,NFO,DEF,Marculis ⭐️,True,90,0,0,1,0,0,0,0,0,0,0,0,24,16.4,1.7,0,1.8,1,0,0.01,0.01,0.86,28
Ajer,BRE,DEF,Marculis ⭐️,True,90,0,0,0,1,0,0,0,1,0,0,0,3,7.4,1.7,13,2.2,1,0.08,0,0.08,1.33,28
Hudson-Odoi,NFO,MID,Marculis ⭐️,True,86,1,0,1,0,0,0,0,1,0,0,3,36,43,35.3,38,11.6,1,0.09,0.1,0.19,0.79,28
O.Dango,BOU,MID,Marculis ⭐️,True,19,0,0,0,1,0,0,0,0,0,0,0,3,4.6,0.4,11,1.6,0,0.05,0,0.05,0.83,28
Semenyo,BOU,MID,Marculis ⭐️,True,89,0,0,0,2,0,0,0,1,0,0,0,-1,1.4,12.3,12,2.6,1,0.09,0.05,0.14,1.49,28
B.Fernandes,MUN,MID,Marculis ⭐️,True,90,1,0,0,1,0,0,0,0,0,0,2,31,54.4,13.8,33,10.1,1,0.36,0.05,0.41,1.62,28
A.Doucoure,EVE,MID,Marculis ⭐️,True,62,0,0,0,1,0,0,0,0,0,0,0,9,5.4,11.2,14,3.1,1,0.29,0.03,0.32,0.68,28
Isak,NEW,FWD,Marculis ⭐️,True,78,0,0,1,0,0,0,0,0,0,0,0,-3,0,2.6,13,1.3,1,0.36,0.03,0.39,0.4,28
Areola,WHU,GKP,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,3,0,10,22.4,0,0,2.2,1,0,0,0,1.38,28
Dalot,MUN,DEF,Marculis ⭐️,False,90,0,0,0,1,0,0,0,0,0,0,0,12,22.2,16.1,0,3.8,1,0,0.07,0.07,1.62,28
Stewart,SOU,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Ndiaye,EVE,FWD,Marculis ⭐️,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Areola,WHU,GKP,Marculis ⭐️,True,90,0,0,0,1,0,0,0,0,0,4,0,13,30.8,0,0,3.1,1,0,0,0,1,29
Tosin,CHE,DEF,Marculis ⭐️,True,4,0,0,0,0,0,0,0,0,0,0,0,3,1.4,3.8,0,0.5,0,0,0.01,0.01,0,29
