Player,Team,Position,Fantasy_team,Is_starter,MP,GS,A,CS,GC,OG,PS,PM,YC,RC,S,B,BPS,I,C,T,II,GS2,EG,EA,EGI,EGC,GW
Christie,BOU,MID,Ignagol,True,66,0,0,0,1,0,0,0,0,0,0,0,9,6,15.3,8,2.9,1,0.11,0.11,0.22,0.55,29
Archer,SOU,FWD,Ignagol,True,21,0,0,0,0,0,0,0,0,0,0,0,2,1,0.3,0,0.1,0,0,0,0,0.13,29
Vardy,LEI,FWD,Ignagol,True,90,0,0,0,3,0,0,0,0,0,0,0,7,16.8,32.7,45,9.5,1,0.5,0.29,0.79,0.78,29
Ramsdale,SOU,GKP,Ignagol,False,90,0,0,0,2,0,0,0,0,0,1,0,1,6.8,0,0,0.7,1,0,0,0,0.36,29
C.Richards,CRY,DEF,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
J.Murphy,NEW,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
Ramsdale,SOU,GKP,Ignagol,True,90,0,0,0,1,0,0,0,0,0,2,0,9,21,0,0,2.1,1,0,0,0,0.74,30
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,27,19.4,19.3,7,4.6,1,0.05,0.19,0.24,0.07,30
Doherty,WOL,DEF,Ignagol,True,90,0,0,1,0,0,0,0,1,0,0,2,28,28.4,12.1,2,4.3,1,0,0.05,0.05,1.34,30
Milenković,NFO,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,21,12.8,11,8,3.2,1,0.02,0.06,0.08,1.63,30
Cresswell,WHU,DEF,Ignagol,True,45,0,0,0,1,0,0,0,0,0,0,0,13,18.6,0.8,0,1.9,1,0,0,0,0.46,30
Maddison,TOT,MID,Ignagol,True,87,0,0,0,1,0,0,0,0,0,0,0,9,1.4,12.2,6,2,1,0.05,0.06,0.11,1.09,30
J.Murphy,NEW,MID,Ignagol,True,65,0,1,0,1,0,0,0,0,0,0,0,22,22.8,36.9,9,6.9,1,0.12,0.4,0.52,1.21,30
Schade,BRE,MID,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,13,17,37.3,40,9.4,1,0.11,0.19,0.3,1.29,30
Rashford,AVL,MID,Ignagol,True,64,1,0,1,0,0,0,0,0,0,0,0,28,31.6,3.1,13,4.8,1,0.54,0.04,0.58,0.49,30
Christie,BOU,MID,Ignagol,True,57,0,0,0,1,0,0,0,0,0,0,0,15,14,39.4,13,6.6,1,0.03,0.15,0.18,0.81,30
Vardy,LEI,FWD,Ignagol,True,45,0,0,0,2,0,0,0,1,0,0,0,-2,0,0.1,0,0,1,0,0,0,1.66,30
Leno,FUL,GKP,Ignagol,False,90,0,0,0,2,0,0,0,0,0,3,0,8,23.2,0,0,2.3,1,0,0,0,2.38,30
Archer,SOU,FWD,Ignagol,False,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1.3,0,0,0,0,0,0,0.1,30
Disasi,AVL,DEF,Ignagol,False,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1,0,0,0,0,0,0,0.41,30
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Ramsdale,SOU,GKP,Ignagol,True,90,0,0,0,3,0,0,0,0,0,5,0,4,37,0,0,3.7,1,0,0,0,2.12,31
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,3,33,32,2,2,3.6,1,0,0.02,0.02,0.91,31
Doherty,WOL,DEF,Ignagol,True,64,0,0,0,1,0,0,0,0,0,0,0,3,2.2,4.1,6,1.2,1,0.03,0.24,0.27,0.72,31
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,8,15.8,0.2,0,1.6,1,0,0.01,0.01,3.03,31
Gündogan,MCI,MID,Ignagol,True,73,0,0,1,0,0,0,0,0,0,0,0,7,2,6.9,1,1,1,0.03,0.03,0.06,0.51,31
Schade,BRE,MID,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,12,7,12.8,6,2.6,1,0,0.09,0.09,1.23,31
Rashford,AVL,MID,Ignagol,True,28,0,0,0,0,0,0,0,0,0,0,0,0,2.2,15.8,27,4.5,0,0.63,0.09,0.72,0.41,31
J.Murphy,NEW,MID,Ignagol,True,71,2,0,1,0,0,0,0,0,0,0,3,48,67,1.2,70,13.8,1,1.61,0.01,1.62,0.24,31
Maddison,TOT,MID,Ignagol,True,79,0,1,1,0,0,0,0,0,0,0,1,30,28.4,26.9,4,5.9,1,0,0.14,0.14,0.71,31
Archer,SOU,FWD,Ignagol,True,72,0,0,0,2,0,0,0,0,0,0,0,10,1.4,1.9,7,1,1,0.07,0.01,0.08,1.26,31
Vardy,LEI,FWD,Ignagol,True,90,0,0,0,3,0,0,0,0,0,0,0,1,5.4,3.8,25,3.4,1,0.17,0.02,0.19,3.26,31
Leno,FUL,GKP,Ignagol,False,90,0,0,0,2,0,0,0,1,0,4,0,9,34.4,0,0,3.4,1,0,0,0,1.5,31
Cresswell,WHU,DEF,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
Davies,TOT,DEF,Ignagol,False,90,0,0,0,1,0,0,0,0,0,0,0,10,8.4,1.5,2,1.2,1,0,0.01,0.01,1.04,31
Osula,NEW,FWD,Ignagol,False,18,0,0,0,0,0,0,0,0,0,0,0,1,1,0.3,4,0.5,0,0.04,0,0.04,0.23,31
Leno,FUL,GKP,Ignagol,True,90,0,0,0,1,0,0,0,0,0,2,0,8,19.8,0,0,2,1,0,0,0,1.46,32
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,11,21.8,10.1,0,3.2,1,0,0.02,0.02,1.82,32
Doherty,WOL,DEF,Ignagol,True,45,0,0,0,0,0,0,0,0,0,0,0,4,6.4,0.1,0,0.7,1,0,0,0,0.77,32
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,7,19,1.4,2,2.2,1,0,0,0,1.36,32
Tosin,CHE,DEF,Ignagol,True,45,0,0,0,2,0,0,0,0,0,0,0,3,9.2,2.2,0,1.1,1,0,0.01,0.01,0.65,32
Maddison,TOT,MID,Ignagol,True,74,0,0,0,3,0,0,0,0,0,0,0,19,11.6,40.3,7,5.9,1,0.07,0.17,0.24,1.8,32
J.Murphy,NEW,MID,Ignagol,True,138,1,2,1,1,0,0,0,0,0,0,3,75,84.2,66.8,28,17.9,2,0.03,0.79,0.82,1.85,32
Schade,BRE,MID,Ignagol,True,90,0,0,0,1,0,0,0,1,0,0,0,4,6.2,0.3,4,1.1,1,0,0.01,0.01,0.96,32
Rashford,AVL,MID,Ignagol,True,65,0,0,1,0,0,0,0,0,0,0,0,14,9.4,41.3,31,8.2,1,0.12,0.12,0.24,0.25,32
Gündogan,MCI,MID,Ignagol,True,90,0,1,0,2,0,0,0,0,0,0,0,14,19.6,31.4,15,6.6,1,0.82,0.05,0.87,1.82,32
Vardy,LEI,FWD,Ignagol,True,60,0,0,0,2,0,0,0,0,0,0,0,5,1.4,0.3,0,0.2,1,0,0,0,3.7,32
Ramsdale,SOU,GKP,Ignagol,False,90,0,0,0,3,0,2,0,0,0,7,3,34,88.8,0,0,8.9,1,0,0,0,3.03,32
Davies,TOT,DEF,Ignagol,False,90,0,0,0,4,0,0,0,1,0,0,0,-5,12,11.4,6,2.9,1,0.09,0.11,0.2,2.39,32
Archer,SOU,FWD,Ignagol,False,60,0,0,1,0,0,0,0,0,0,0,0,5,5.4,12,17,3.4,1,0.14,0.01,0.15,0.81,32
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32
Leno,FUL,GKP,Ignagol,True,90,0,0,0,2,0,0,0,0,0,5,0,15,36.6,0,0,3.7,1,0,0,0,0.9,33
Gvardiol,MCI,DEF,Ignagol,True,180,0,0,1,1,0,0,0,1,0,0,0,34,43,6.6,13,6.2,2,0.14,0.04,0.18,2.67,33
Doherty,WOL,DEF,Ignagol,True,8,0,0,0,0,0,0,0,0,0,0,0,3,3.2,0,0,0.3,0,0,0,0,0.58,33
Tosin,CHE,DEF,Ignagol,True,1,0,0,0,0,0,0,0,0,0,0,0,4,3.6,0,0,0.4,0,0,0,0,0.03,33
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,8,25.4,0.2,0,2.6,1,0,0.01,0.01,2.14,33
Davies,TOT,DEF,Ignagol,True,45,0,0,0,0,0,0,0,0,0,0,0,17,16.6,6.1,3,2.6,0,0.01,0.17,0.18,0.31,33
Gündogan,MCI,MID,Ignagol,True,180,0,1,1,1,0,0,0,0,0,0,0,32,38.6,45.1,15,9.9,2,0.09,0.15,0.24,2.67,33
Schade,BRE,MID,Ignagol,True,86,0,0,0,2,0,0,0,0,0,0,0,10,7.2,15.8,35,5.8,1,0.35,0.1,0.45,1.36,33
Rashford,AVL,MID,Ignagol,True,82,1,0,0,1,0,0,0,0,0,0,1,28,41,30.7,44,11.6,1,1.49,0.06,1.55,0.91,33
J.Murphy,NEW,MID,Ignagol,True,64,0,0,0,2,0,0,0,0,0,0,0,12,12,16,6,3.4,1,0,0.09,0.09,1.84,33
Vardy,LEI,FWD,Ignagol,True,61,0,0,1,0,0,0,0,0,0,0,0,5,0,2.2,0,0,1,0,0,0,1.61,33
Ramsdale,SOU,GKP,Ignagol,False,90,0,0,0,1,0,0,0,0,0,3,0,11,27.4,0.1,0,2.8,1,0,0.01,0.01,0.91,33
Maddison,TOT,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Archer,SOU,FWD,Ignagol,False,21,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.7,2,0.3,0,0,0.02,0.02,0.17,33
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
Leno,FUL,GKP,Ignagol,True,90,0,0,0,1,0,0,0,0,0,2,0,8,19,0,0,1.9,1,0,0,0,0.63,34
Davies,TOT,DEF,Ignagol,True,90,0,0,0,5,0,0,0,0,0,0,0,-1,31.8,0.1,0,3.2,1,0,0,0,2.28,34
Doherty,WOL,DEF,Ignagol,True,83,0,0,1,0,0,0,0,0,0,0,0,27,9.2,2,0,1.1,1,0,0.01,0.01,1.1,34
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,6,18.4,10.6,2,3.1,1,0,0,0,1.65,34
Schade,BRE,MID,Ignagol,True,67,1,0,1,0,0,0,0,0,0,0,0,32,38,12.5,23,7.4,1,0.48,0.07,0.55,0.56,34
Rashford,AVL,MID,Ignagol,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
J.Murphy,NEW,MID,Ignagol,True,66,0,1,1,0,0,0,0,0,0,0,0,27,10.6,42.3,20,7.3,1,0.07,0.24,0.31,0.1,34
Maddison,TOT,MID,Ignagol,True,45,0,1,0,3,0,0,0,0,0,0,0,18,23.4,29.8,2,5.5,1,0,0.09,0.09,1.14,34
Archer,SOU,FWD,Ignagol,True,24,0,0,0,2,0,0,0,0,0,0,0,2,1,0.1,2,0.3,0,0,0,0,1.26,34
Osula,NEW,FWD,Ignagol,True,13,1,0,0,0,0,0,0,0,0,0,1,29,34.2,1.8,19,5.5,0,0.08,0.01,0.09,0,34
Vardy,LEI,FWD,Ignagol,True,90,0,0,0,3,0,0,1,0,0,0,0,-3,2.2,1.6,22,2.6,1,0.82,0,0.82,2.02,34
Ramsdale,SOU,GKP,Ignagol,False,90,0,0,0,2,0,0,0,0,0,3,0,6,26.2,0,0,2.6,1,0,0,0,2.42,34
Gvardiol,MCI,DEF,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Tosin,CHE,DEF,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Gündogan,MCI,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
Ramsdale,SOU,GKP,Ignagol,True,90,0,0,0,2,0,0,0,0,0,2,0,4,15.8,0,0,1.6,1,0,0,0,1.4,35
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,2,31,18.2,5.3,0,2.4,1,0,0.04,0.04,0.4,35
Doherty,WOL,DEF,Ignagol,True,64,0,0,0,1,0,0,0,0,0,0,0,7,7.8,0.2,0,0.8,1,0,0,0,0.6,35
Maatsen,AVL,DEF,Ignagol,True,70,0,0,1,0,0,0,0,0,0,0,0,23,6.2,2.1,4,1.2,1,0.04,0,0.04,0.7,35
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,9,26.4,0.1,0,2.7,1,0,0,0,2.56,35
Davies,TOT,DEF,Ignagol,True,90,0,0,0,1,0,0,0,1,0,0,0,4,16.2,0.6,0,1.7,1,0,0,0,0.84,35
Gündogan,MCI,MID,Ignagol,True,83,0,0,1,0,0,0,0,0,0,0,0,11,2.2,19.1,8,2.9,1,0,0.15,0.15,0.4,35
Schade,BRE,MID,Ignagol,True,71,2,0,0,1,0,0,0,0,0,0,2,41,67,1.3,89,15.7,1,1.21,0,1.21,1.3,35
Matheus N.,MCI,MID,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,18,15.6,8.6,2,2.6,1,0,0.03,0.03,0.4,35
J.Murphy,NEW,MID,Ignagol,True,55,0,0,0,1,0,0,0,0,0,0,0,2,0.6,3.1,11,1.5,1,0.09,0.02,0.11,0.17,35
Vardy,LEI,FWD,Ignagol,True,84,1,0,1,0,0,0,0,0,0,0,3,38,36.2,0.9,30,6.7,1,0.48,0.07,0.55,0.5,35
Leno,FUL,GKP,Ignagol,False,90,0,0,0,1,0,0,0,0,0,2,0,9,21.2,0,0,2.1,1,0,0.01,0.01,0.96,35
Maddison,TOT,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Archer,SOU,FWD,Ignagol,False,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0.2,0,0,0,0,0.11,35
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
Leno,FUL,GKP,Ignagol,True,90,0,0,0,3,0,0,0,0,0,4,0,3,32.8,0,0,3.3,1,0,0,0,1.12,36
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,24,10.2,10.9,26,4.7,1,0.07,0.08,0.15,0.1,36
Doherty,WOL,DEF,Ignagol,True,58,0,0,0,1,0,0,0,0,0,0,0,5,8.8,1.3,2,1.2,1,0,0.02,0.02,0.91,36
Maatsen,AVL,DEF,Ignagol,True,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0.1,0,0,0,0,0.55,36
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,5,10.4,0.7,0,1.1,1,0,0,0,1.07,36
Davies,TOT,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,4,26.8,0.9,2,3,1,0,0,0,3.39,36
Schade,BRE,MID,Ignagol,True,71,1,0,1,0,0,0,0,0,0,0,3,31,42.2,21.8,64,12.8,1,0.32,0.07,0.39,0.09,36
J.Murphy,NEW,MID,Ignagol,True,90,0,1,1,0,0,0,0,1,0,0,0,24,38.8,43.9,9,9.2,1,0.03,0.82,0.85,0.69,36
Enciso,IPS,MID,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,14,14.2,14.3,9,3.8,1,0.03,0.02,0.05,1.41,36
Archer,SOU,FWD,Ignagol,True,25,0,0,0,0,0,0,0,0,0,0,0,2,3,10.5,2,1.6,0,0,0.11,0.11,0.72,36
Vardy,LEI,FWD,Ignagol,True,90,0,1,0,2,0,0,0,0,0,0,0,17,17.4,14.3,12,4.4,1,0.01,0.02,0.03,1.31,36
Ramsdale,SOU,GKP,Ignagol,False,90,0,0,1,0,0,0,0,0,0,4,3,31,31.8,0,0,3.2,1,0,0,0,1.82,36
Gündogan,MCI,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Matheus N.,MCI,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Osula,NEW,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36
Ramsdale,SOU,GKP,Ignagol,True,90,0,0,0,2,0,0,0,0,0,2,0,3,17,0,0,1.7,1,0,0,0,2.73,37
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,8,13,2.8,0,1.6,1,0,0.01,0.01,1.06,37
Cash,AVL,DEF,Ignagol,True,90,0,0,1,0,0,0,0,1,0,0,0,24,9.8,4.8,5,2,1,0.06,0.02,0.08,0.51,37
Maatsen,AVL,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,0,25,10.2,18.8,14,4.3,1,0.08,0.13,0.21,0.51,37
Milenković,NFO,DEF,Ignagol,True,90,1,0,0,1,0,0,0,0,0,0,0,22,52,0.4,39,9.1,1,0.35,0.01,0.36,1.13,37
Gündogan,MCI,MID,Ignagol,True,90,0,1,1,0,0,0,0,0,0,0,0,27,25.8,21.7,11,5.9,1,0.01,0.09,0.1,0.78,37
Schade,BRE,MID,Ignagol,True,75,0,0,0,3,0,0,0,0,0,0,0,8,12.4,1.6,18,3.2,1,0.12,0.01,0.13,0.93,37
Matheus N.,MCI,MID,Ignagol,True,90,0,1,0,1,0,0,0,0,0,0,0,18,21,18.2,3,4.2,1,0.02,0.16,0.18,1.06,37
J.Murphy,NEW,MID,Ignagol,True,62,0,0,0,1,0,0,0,0,0,0,0,13,15.8,11.6,0,2.7,1,0,0.03,0.03,0.57,37
Enciso,IPS,MID,Ignagol,True,70,0,0,0,2,0,0,0,0,0,0,0,5,6,22.6,30,5.9,1,0.21,0.02,0.23,0.74,37
Vardy,LEI,FWD,Ignagol,True,79,1,0,1,0,0,0,0,0,0,0,2,32,28.2,0.3,28,5.7,1,0.45,0,0.45,1.33,37
Leno,FUL,GKP,Ignagol,False,90,0,0,0,2,0,1,0,1,0,3,0,13,47.2,0,0,4.7,1,0,0,0,2.87,37
Doherty,WOL,DEF,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
Archer,SOU,FWD,Ignagol,False,30,0,0,0,0,0,0,0,0,0,0,0,4,6.4,11,33,5,0,0.62,0.02,0.64,0.03,37
Osula,NEW,FWD,Ignagol,False,26,0,0,0,0,0,0,0,0,0,0,0,2,1,1.5,4,0.7,0,0,0.01,0.01,0.07,37
Ramsdale,SOU,GKP,Ignagol,True,90,0,0,0,2,0,0,0,0,0,6,0,12,42.8,0,0,4.3,1,0,0,0,2.2,38
Gvardiol,MCI,DEF,Ignagol,True,90,0,0,1,0,0,0,0,0,0,0,2,33,17.2,12.3,37,6.7,1,0.16,0.04,0.2,1.74,38
Doherty,WOL,DEF,Ignagol,True,86,0,0,0,1,0,0,0,0,0,0,0,14,19.6,11.5,0,3.1,1,0,0.01,0.01,1.29,38
Maatsen,AVL,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,-9,0,1.1,2,0.3,1,0,0.02,0.02,2.86,38
Milenković,NFO,DEF,Ignagol,True,90,0,0,0,1,0,0,0,0,0,0,0,12,21.4,10.8,7,3.9,1,0.07,0.04,0.11,1.07,38
Cash,AVL,DEF,Ignagol,True,90,0,0,0,2,0,0,0,0,0,0,0,5,21.6,2.1,21,4.5,1,0.06,0.01,0.07,2.86,38
Gündogan,MCI,MID,Ignagol,True,84,1,1,1,0,0,0,0,0,0,0,3,52,47,64.2,39,15,1,0.48,0.45,0.93,1.29,38
Schade,BRE,MID,Ignagol,True,79,0,0,0,1,0,0,0,0,0,0,0,12,15.8,12.8,40,6.9,1,0.1,0.05,0.15,0.96,38
Matheus N.,MCI,MID,Ignagol,True,90,0,1,1,0,0,0,0,0,0,0,0,28,17.6,17.3,29,6.4,1,0.18,0.08,0.26,1.74,38
J.Murphy,NEW,MID,Ignagol,True,69,0,0,0,1,0,0,0,0,0,0,0,9,1.8,4.2,4,1,1,0,0.02,0.02,0.56,38
Archer,SOU,FWD,Ignagol,True,11,0,0,0,1,0,0,0,0,0,0,0,1,5.2,1.5,0,0.7,0,0,0.01,0.01,0.32,38
Leno,FUL,GKP,Ignagol,False,90,0,0,0,2,0,0,0,0,0,3,0,12,23.8,0,0,2.4,1,0,0,0,2.84,38
Enciso,IPS,MID,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Vardy,LEI,FWD,Ignagol,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
Osula,NEW,FWD,Ignagol,False,2,0,0,0,0,0,0,0,0,0,0,0,1,0,11.1,6,1.7,0,0.04,0.01,0.05,0.33,38
